Date," Symbol"," Series"," Open Price"," High Price"," Low Price"," Last Traded Price "," Close Price"," Total Traded Quantity"," Turnover (in Lakhs)"
30-Nov-2018," DABUR"," EQ"," 415.15"," 418.40"," 406.55","         411.50"," 409.10"," 4471587"," 18316.41"
29-Nov-2018," DABUR"," EQ"," 416.75"," 421.05"," 411.40","         414.30"," 414.95"," 2462246"," 10228.91"
28-Nov-2018," DABUR"," EQ"," 421.00"," 426.55"," 413.25","         414.80"," 414.80"," 2591499"," 10884.91"
27-Nov-2018," DABUR"," EQ"," 420.00"," 422.25"," 413.35","         420.80"," 420.85"," 3658792"," 15311.63"
26-Nov-2018," DABUR"," EQ"," 401.50"," 420.05"," 399.25","         418.50"," 419.05"," 5599857"," 23174.53"
22-Nov-2018," DABUR"," EQ"," 395.20"," 406.25"," 395.20","         400.50"," 400.80"," 3013407"," 12129.32"
21-Nov-2018," DABUR"," EQ"," 394.15"," 403.45"," 394.15","         399.40"," 400.50"," 1189054"," 4759.07"
20-Nov-2018," DABUR"," EQ"," 406.00"," 406.45"," 393.10","         394.20"," 394.10"," 1734543"," 6920.22"
19-Nov-2018," DABUR"," EQ"," 396.10"," 409.90"," 393.25","         405.70"," 408.50"," 3624536"," 14625.52"
16-Nov-2018," DABUR"," EQ"," 392.85"," 397.00"," 388.30","         395.45"," 395.65"," 3658867"," 14396.83"
15-Nov-2018," DABUR"," EQ"," 382.50"," 389.85"," 375.30","         388.60"," 388.85"," 3649804"," 14059.09"
14-Nov-2018," DABUR"," EQ"," 372.00"," 381.10"," 369.00","         377.40"," 378.85"," 3170677"," 11963.83"
13-Nov-2018," DABUR"," EQ"," 375.00"," 375.00"," 366.20","         370.50"," 369.55"," 3678684"," 13562.92"
12-Nov-2018," DABUR"," EQ"," 378.00"," 383.45"," 374.50","         375.80"," 376.30"," 3151205"," 11976.07"
09-Nov-2018," DABUR"," EQ"," 372.00"," 379.90"," 367.00","         377.00"," 377.20"," 3518530"," 13165.43"
07-Nov-2018," DABUR"," EQ"," 368.50"," 370.30"," 367.20","         369.50"," 369.30"," 361716"," 1335.42"
06-Nov-2018," DABUR"," EQ"," 368.00"," 368.55"," 364.00","         366.05"," 365.95"," 3681999"," 13454.63"
05-Nov-2018," DABUR"," EQ"," 369.00"," 373.25"," 362.60","         366.85"," 366.85"," 4362441"," 15968.22"
02-Nov-2018," DABUR"," EQ"," 373.70"," 374.90"," 365.45","         368.05"," 369.45"," 6169192"," 22827.57"
01-Nov-2018," DABUR"," EQ"," 384.75"," 387.15"," 369.40","         370.20"," 370.65"," 6914459"," 25848.05"
31-Oct-2018," DABUR"," EQ"," 398.00"," 401.75"," 379.50","         384.55"," 384.75"," 7847341"," 30517.15"
30-Oct-2018," DABUR"," EQ"," 405.25"," 407.45"," 388.20","         394.15"," 396.35"," 4806534"," 18945.72"
29-Oct-2018," DABUR"," EQ"," 400.70"," 416.70"," 400.00","         406.85"," 409.40"," 5964529"," 24564.54"
26-Oct-2018," DABUR"," EQ"," 395.05"," 405.00"," 394.00","         398.90"," 398.25"," 1294180"," 5178.65"
25-Oct-2018," DABUR"," EQ"," 403.95"," 405.60"," 396.00","         399.10"," 398.55"," 3241540"," 12995.97"
24-Oct-2018," DABUR"," EQ"," 404.00"," 408.60"," 400.60","         406.50"," 405.15"," 1262996"," 5103.28"
23-Oct-2018," DABUR"," EQ"," 399.50"," 409.65"," 397.00","         402.00"," 400.60"," 2552727"," 10293.93"
22-Oct-2018," DABUR"," EQ"," 408.00"," 414.00"," 402.80","         404.50"," 404.70"," 2276552"," 9312.98"
19-Oct-2018," DABUR"," EQ"," 404.35"," 414.00"," 398.00","         406.40"," 404.45"," 2437432"," 9876.50"
17-Oct-2018," DABUR"," EQ"," 409.00"," 423.00"," 400.75","         404.50"," 403.05"," 3809686"," 15742.83"
16-Oct-2018," DABUR"," EQ"," 398.80"," 408.30"," 397.95","         408.15"," 406.65"," 1943053"," 7842.67"
15-Oct-2018," DABUR"," EQ"," 411.00"," 411.00"," 393.05","         396.80"," 396.35"," 2730907"," 10857.99"
12-Oct-2018," DABUR"," EQ"," 397.30"," 411.40"," 397.30","         405.50"," 407.85"," 3680197"," 14956.66"
11-Oct-2018," DABUR"," EQ"," 391.50"," 396.65"," 385.00","         394.60"," 393.35"," 4493264"," 17581.18"
10-Oct-2018," DABUR"," EQ"," 394.65"," 411.60"," 391.55","         405.30"," 405.25"," 3567594"," 14426.85"
09-Oct-2018," DABUR"," EQ"," 409.00"," 410.70"," 383.80","         394.80"," 392.40"," 5737986"," 22575.10"
08-Oct-2018," DABUR"," EQ"," 421.00"," 423.30"," 404.85","         408.50"," 409.70"," 2069981"," 8541.46"
05-Oct-2018," DABUR"," EQ"," 412.55"," 425.00"," 403.95","         420.00"," 420.05"," 3797505"," 15785.38"
04-Oct-2018," DABUR"," EQ"," 419.05"," 425.00"," 410.10","         414.85"," 415.45"," 2016129"," 8383.72"
03-Oct-2018," DABUR"," EQ"," 440.00"," 442.50"," 421.60","         425.00"," 425.30"," 2273144"," 9771.26"
01-Oct-2018," DABUR"," EQ"," 425.00"," 441.00"," 423.05","         438.95"," 439.25"," 1829837"," 7938.32"
28-Sep-2018," DABUR"," EQ"," 441.00"," 441.50"," 416.55","         428.90"," 426.90"," 3675960"," 15697.93"
27-Sep-2018," DABUR"," EQ"," 438.00"," 440.00"," 426.40","         439.00"," 437.30"," 2875616"," 12523.72"
26-Sep-2018," DABUR"," EQ"," 440.95"," 442.35"," 432.05","         436.45"," 436.45"," 2052494"," 8963.54"
25-Sep-2018," DABUR"," EQ"," 430.15"," 441.45"," 422.00","         437.25"," 437.50"," 3324143"," 14412.43"
24-Sep-2018," DABUR"," EQ"," 452.90"," 457.50"," 429.00","         431.90"," 432.40"," 2851579"," 12509.07"
21-Sep-2018," DABUR"," EQ"," 465.00"," 466.70"," 430.15","         455.80"," 455.70"," 3634800"," 16429.89"
19-Sep-2018," DABUR"," EQ"," 470.70"," 474.00"," 462.50","         465.00"," 466.85"," 4251592"," 19932.34"
18-Sep-2018," DABUR"," EQ"," 462.85"," 475.15"," 461.85","         471.70"," 470.40"," 2843314"," 13399.50"
17-Sep-2018," DABUR"," EQ"," 468.00"," 468.00"," 454.05","         462.55"," 461.85"," 2108447"," 9705.23"
14-Sep-2018," DABUR"," EQ"," 458.00"," 469.90"," 456.65","         468.50"," 468.25"," 4145878"," 19270.82"
12-Sep-2018," DABUR"," EQ"," 445.95"," 461.00"," 439.40","         455.00"," 454.20"," 5951399"," 27083.23"
11-Sep-2018," DABUR"," EQ"," 449.90"," 454.35"," 441.70","         446.25"," 443.75"," 3437600"," 15305.02"
10-Sep-2018," DABUR"," EQ"," 468.20"," 468.20"," 448.05","         450.00"," 449.90"," 1861480"," 8455.48"
07-Sep-2018," DABUR"," EQ"," 456.65"," 469.45"," 451.00","         467.95"," 468.30"," 2225030"," 10283.21"
06-Sep-2018," DABUR"," EQ"," 457.20"," 465.45"," 448.50","         454.00"," 454.10"," 2407025"," 10983.17"
05-Sep-2018," DABUR"," EQ"," 445.80"," 460.90"," 445.80","         457.00"," 456.90"," 3769921"," 17152.21"
04-Sep-2018," DABUR"," EQ"," 465.00"," 467.75"," 443.70","         448.40"," 448.60"," 6220706"," 28084.37"
03-Sep-2018," DABUR"," EQ"," 481.05"," 481.05"," 465.00","         468.00"," 466.35"," 2667557"," 12563.46"



