Date," Symbol"," Series"," Open Price"," High Price"," Low Price"," Last Traded Price "," Close Price"," Total Traded Quantity"," Turnover (in Lakhs)"
30-Nov-2018," CESC"," EQ"," 694.00"," 702.00"," 682.10","         697.90"," 699.50"," 596273"," 4155.49"
29-Nov-2018," CESC"," EQ"," 698.20"," 702.00"," 682.80","         693.85"," 693.90"," 534049"," 3710.76"
28-Nov-2018," CESC"," EQ"," 690.30"," 700.90"," 689.50","         697.00"," 695.50"," 541261"," 3763.81"
27-Nov-2018," CESC"," EQ"," 672.00"," 693.50"," 672.00","         691.00"," 690.30"," 520639"," 3586.81"
26-Nov-2018," CESC"," EQ"," 691.50"," 694.00"," 670.70","         671.35"," 675.30"," 596424"," 4058.22"
22-Nov-2018," CESC"," EQ"," 692.85"," 696.80"," 684.10","         686.00"," 687.45"," 234667"," 1616.41"
21-Nov-2018," CESC"," EQ"," 684.00"," 696.00"," 679.50","         690.10"," 690.25"," 446951"," 3087.16"
20-Nov-2018," CESC"," EQ"," 684.00"," 693.00"," 680.25","         680.25"," 682.65"," 261928"," 1799.36"
19-Nov-2018," CESC"," EQ"," 687.95"," 691.75"," 680.35","         687.05"," 686.20"," 292607"," 2006.99"
16-Nov-2018," CESC"," EQ"," 683.90"," 689.50"," 680.20","         688.00"," 687.05"," 684190"," 4687.58"
15-Nov-2018," CESC"," EQ"," 687.00"," 692.30"," 679.25","         679.50"," 683.50"," 336096"," 2306.51"
14-Nov-2018," CESC"," EQ"," 703.90"," 704.80"," 671.25","         686.55"," 681.90"," 1010843"," 6937.45"
13-Nov-2018," CESC"," EQ"," 688.00"," 701.45"," 682.10","         699.80"," 698.30"," 425926"," 2951.13"
12-Nov-2018," CESC"," EQ"," 689.95"," 694.00"," 680.10","         687.95"," 684.80"," 355120"," 2435.29"
09-Nov-2018," CESC"," EQ"," 684.00"," 696.00"," 681.40","         687.00"," 686.40"," 316468"," 2182.96"
07-Nov-2018," CESC"," EQ"," 684.90"," 693.00"," 680.10","         682.10"," 684.45"," 110940"," 760.88"
06-Nov-2018," CESC"," EQ"," 684.90"," 702.05"," 679.25","         681.95"," 681.95"," 494930"," 3403.84"
05-Nov-2018," CESC"," EQ"," 691.65"," 695.00"," 668.50","         683.65"," 678.85"," 448615"," 3041.12"
02-Nov-2018," CESC"," EQ"," 693.95"," 697.95"," 681.50","         691.50"," 690.15"," 1737209"," 11987.76"
01-Nov-2018," CESC"," EQ"," 692.50"," 705.90"," 686.05","         690.00"," 689.65"," 877880"," 6085.40"
31-Oct-2018," CESC"," EQ"," 717.00"," 740.00"," 687.30","         691.70"," 694.95"," 1460373"," 10235.35"
30-Oct-2018," CESC"," EQ"," 673.00"," 718.50"," 642.00","         717.80"," 713.65"," 3662675"," 25265.71"
29-Oct-2018," CESC"," EQ"," 853.45"," 894.90"," 831.10","         869.90"," 864.00"," 4430554"," 38294.19"
26-Oct-2018," CESC"," EQ"," 841.30"," 874.00"," 831.40","         846.90"," 848.15"," 939904"," 8015.64"
25-Oct-2018," CESC"," EQ"," 860.05"," 876.50"," 825.35","         835.00"," 834.30"," 2649100"," 22341.57"
24-Oct-2018," CESC"," EQ"," 882.00"," 888.65"," 860.50","         868.85"," 870.40"," 737967"," 6431.71"
23-Oct-2018," CESC"," EQ"," 879.00"," 897.60"," 847.35","         864.05"," 867.80"," 587303"," 5105.40"
22-Oct-2018," CESC"," EQ"," 909.00"," 914.65"," 883.00","         885.55"," 887.65"," 383698"," 3428.61"
19-Oct-2018," CESC"," EQ"," 894.95"," 914.60"," 889.00","         907.65"," 907.65"," 653905"," 5891.11"
17-Oct-2018," CESC"," EQ"," 933.00"," 941.55"," 884.35","         890.00"," 894.50"," 1156487"," 10490.09"
16-Oct-2018," CESC"," EQ"," 905.00"," 935.00"," 902.00","         926.50"," 930.80"," 1045952"," 9634.53"
15-Oct-2018," CESC"," EQ"," 946.00"," 948.35"," 891.30","         901.50"," 904.55"," 2451591"," 22417.87"
12-Oct-2018," CESC"," EQ"," 856.90"," 920.80"," 856.90","         896.25"," 900.95"," 873946"," 7882.12"
11-Oct-2018," CESC"," EQ"," 855.00"," 871.20"," 831.30","         846.20"," 847.65"," 426131"," 3634.13"
10-Oct-2018," CESC"," EQ"," 836.00"," 893.45"," 835.95","         886.10"," 886.10"," 616545"," 5368.62"
09-Oct-2018," CESC"," EQ"," 829.10"," 847.80"," 813.65","         836.80"," 836.00"," 433418"," 3604.24"
08-Oct-2018," CESC"," EQ"," 827.00"," 836.25"," 802.00","         831.95"," 827.05"," 901355"," 7384.40"
05-Oct-2018," CESC"," EQ"," 841.00"," 852.60"," 818.65","         825.00"," 825.65"," 452016"," 3767.07"
04-Oct-2018," CESC"," EQ"," 851.90"," 856.45"," 823.00","         839.00"," 841.30"," 661918"," 5533.80"
03-Oct-2018," CESC"," EQ"," 860.00"," 888.95"," 849.55","         860.00"," 861.55"," 551730"," 4804.91"
