Date," Symbol"," Series"," Open Price"," High Price"," Low Price"," Last Traded Price "," Close Price"," Total Traded Quantity"," Turnover (in Lakhs)"
30-Nov-2018," RAMCOCEM"," EQ"," 602.00"," 619.45"," 600.95","         605.00"," 603.20"," 344857"," 2097.54"
29-Nov-2018," RAMCOCEM"," EQ"," 600.05"," 608.45"," 595.45","         599.95"," 601.70"," 242376"," 1456.07"
28-Nov-2018," RAMCOCEM"," EQ"," 604.00"," 608.00"," 595.15","         599.95"," 599.80"," 191677"," 1148.63"
27-Nov-2018," RAMCOCEM"," EQ"," 594.50"," 605.00"," 594.00","         604.30"," 599.90"," 183262"," 1099.11"
26-Nov-2018," RAMCOCEM"," EQ"," 620.00"," 626.50"," 597.50","         600.00"," 600.15"," 449756"," 2728.76"
22-Nov-2018," RAMCOCEM"," EQ"," 631.00"," 634.10"," 618.10","         618.20"," 619.95"," 106503"," 663.82"
21-Nov-2018," RAMCOCEM"," EQ"," 631.95"," 632.70"," 614.55","         632.50"," 627.85"," 237172"," 1476.45"
20-Nov-2018," RAMCOCEM"," EQ"," 622.20"," 635.00"," 622.00","         629.50"," 627.00"," 233080"," 1469.03"
19-Nov-2018," RAMCOCEM"," EQ"," 626.20"," 630.65"," 620.00","         626.00"," 624.75"," 215548"," 1348.42"
16-Nov-2018," RAMCOCEM"," EQ"," 628.00"," 648.60"," 616.05","         619.05"," 619.35"," 564772"," 3573.44"
15-Nov-2018," RAMCOCEM"," EQ"," 611.30"," 634.45"," 602.50","         625.00"," 628.70"," 191114"," 1193.96"
14-Nov-2018," RAMCOCEM"," EQ"," 614.25"," 617.50"," 610.00","         611.00"," 611.30"," 306506"," 1874.30"
13-Nov-2018," RAMCOCEM"," EQ"," 597.00"," 609.00"," 592.35","         603.25"," 605.15"," 240507"," 1442.26"
12-Nov-2018," RAMCOCEM"," EQ"," 625.00"," 628.50"," 605.20","         606.00"," 606.35"," 122402"," 748.85"
09-Nov-2018," RAMCOCEM"," EQ"," 625.00"," 630.20"," 619.95","         625.00"," 623.65"," 88129"," 550.24"
07-Nov-2018," RAMCOCEM"," EQ"," 624.30"," 630.45"," 615.20","         629.00"," 627.55"," 17631"," 110.11"
06-Nov-2018," RAMCOCEM"," EQ"," 637.00"," 637.60"," 620.00","         620.70"," 627.55"," 110222"," 693.29"
05-Nov-2018," RAMCOCEM"," EQ"," 606.00"," 637.95"," 602.10","         632.20"," 634.75"," 252910"," 1572.09"
02-Nov-2018," RAMCOCEM"," EQ"," 608.00"," 620.00"," 594.00","         606.00"," 603.35"," 278645"," 1701.34"
01-Nov-2018," RAMCOCEM"," EQ"," 599.65"," 609.00"," 592.70","         601.80"," 599.60"," 186731"," 1121.88"
31-Oct-2018," RAMCOCEM"," EQ"," 600.00"," 608.40"," 584.45","         597.25"," 599.65"," 295270"," 1760.75"
30-Oct-2018," RAMCOCEM"," EQ"," 565.05"," 609.80"," 560.15","         599.30"," 602.00"," 1522098"," 8924.34"
29-Oct-2018," RAMCOCEM"," EQ"," 564.80"," 578.00"," 562.10","         566.50"," 564.95"," 207804"," 1178.92"
26-Oct-2018," RAMCOCEM"," EQ"," 561.40"," 578.20"," 556.00","         565.00"," 561.30"," 275502"," 1554.64"
25-Oct-2018," RAMCOCEM"," EQ"," 565.00"," 577.75"," 548.00","         568.70"," 571.10"," 352230"," 1977.56"
24-Oct-2018," RAMCOCEM"," EQ"," 568.50"," 575.30"," 551.00","         575.10"," 570.85"," 150408"," 845.46"
23-Oct-2018," RAMCOCEM"," EQ"," 565.00"," 569.95"," 546.90","         569.75"," 561.35"," 465525"," 2585.61"
22-Oct-2018," RAMCOCEM"," EQ"," 579.05"," 582.00"," 562.60","         570.00"," 572.00"," 170138"," 968.39"
19-Oct-2018," RAMCOCEM"," EQ"," 580.00"," 582.45"," 562.90","         579.25"," 577.30"," 231576"," 1322.37"
17-Oct-2018," RAMCOCEM"," EQ"," 596.00"," 596.00"," 575.05","         579.30"," 577.55"," 100594"," 585.59"
16-Oct-2018," RAMCOCEM"," EQ"," 585.25"," 599.00"," 583.50","         589.05"," 588.65"," 171572"," 1014.87"
15-Oct-2018," RAMCOCEM"," EQ"," 585.25"," 589.90"," 575.10","         589.80"," 585.05"," 203048"," 1180.98"
12-Oct-2018," RAMCOCEM"," EQ"," 585.00"," 592.20"," 580.40","         585.00"," 585.25"," 182671"," 1072.56"
11-Oct-2018," RAMCOCEM"," EQ"," 588.00"," 591.65"," 572.40","         577.35"," 579.55"," 403983"," 2341.79"
