Date," Symbol"," Series"," Open Price"," High Price"," Low Price"," Last Traded Price "," Close Price"," Total Traded Quantity"," Turnover (in Lakhs)"
30-Nov-2018," MARUTI"," EQ"," 7574.00"," 7727.00"," 7570.05","        7649.00"," 7661.60"," 869715"," 66671.08"
29-Nov-2018," MARUTI"," EQ"," 7613.00"," 7642.00"," 7531.00","        7546.80"," 7546.75"," 725583"," 54987.94"
28-Nov-2018," MARUTI"," EQ"," 7658.00"," 7680.50"," 7549.60","        7550.20"," 7574.20"," 686734"," 52274.78"
27-Nov-2018," MARUTI"," EQ"," 7570.00"," 7657.80"," 7500.75","        7650.00"," 7647.60"," 783389"," 59495.41"
26-Nov-2018," MARUTI"," EQ"," 7425.00"," 7577.75"," 7387.30","        7565.00"," 7554.70"," 899481"," 67395.27"
22-Nov-2018," MARUTI"," EQ"," 7393.95"," 7480.00"," 7361.20","        7390.05"," 7411.10"," 668352"," 49639.62"
21-Nov-2018," MARUTI"," EQ"," 7340.00"," 7466.00"," 7331.50","        7419.00"," 7424.50"," 701156"," 51846.21"
20-Nov-2018," MARUTI"," EQ"," 7411.65"," 7444.50"," 7311.65","        7323.60"," 7333.95"," 637243"," 46992.87"
19-Nov-2018," MARUTI"," EQ"," 7360.00"," 7449.00"," 7290.00","        7444.75"," 7411.65"," 577408"," 42479.83"
16-Nov-2018," MARUTI"," EQ"," 7500.00"," 7544.05"," 7302.55","        7340.00"," 7341.20"," 806420"," 59860.50"
15-Nov-2018," MARUTI"," EQ"," 7378.90"," 7515.10"," 7333.55","        7459.60"," 7478.30"," 1048278"," 78147.41"
14-Nov-2018," MARUTI"," EQ"," 7180.10"," 7409.00"," 7180.10","        7350.20"," 7369.05"," 1112945"," 81245.99"
13-Nov-2018," MARUTI"," EQ"," 7049.95"," 7168.75"," 7021.00","        7140.00"," 7150.45"," 572295"," 40730.44"
12-Nov-2018," MARUTI"," EQ"," 7300.00"," 7352.50"," 7052.00","        7057.70"," 7087.80"," 687443"," 49454.18"
09-Nov-2018," MARUTI"," EQ"," 7130.00"," 7315.00"," 7040.85","        7276.45"," 7283.50"," 986090"," 71348.00"
07-Nov-2018," MARUTI"," EQ"," 7140.00"," 7143.00"," 7090.00","        7119.00"," 7127.90"," 127507"," 9083.67"
06-Nov-2018," MARUTI"," EQ"," 7195.00"," 7238.00"," 7050.00","        7059.00"," 7075.00"," 667413"," 47596.85"
05-Nov-2018," MARUTI"," EQ"," 7138.00"," 7254.70"," 7060.05","        7165.00"," 7177.25"," 1040315"," 74773.44"
02-Nov-2018," MARUTI"," EQ"," 6769.80"," 7159.00"," 6750.05","        7135.50"," 7135.45"," 1834118"," 128617.83"
01-Nov-2018," MARUTI"," EQ"," 6648.95"," 6739.95"," 6600.00","        6702.00"," 6711.75"," 842039"," 56256.57"
31-Oct-2018," MARUTI"," EQ"," 6760.00"," 6760.00"," 6500.00","        6600.00"," 6616.40"," 1315746"," 86678.04"
30-Oct-2018," MARUTI"," EQ"," 6798.00"," 6868.95"," 6675.20","        6687.40"," 6697.00"," 771389"," 52280.96"
29-Oct-2018," MARUTI"," EQ"," 6722.00"," 6810.00"," 6691.05","        6800.00"," 6798.70"," 505428"," 34156.76"
26-Oct-2018," MARUTI"," EQ"," 6750.00"," 6795.00"," 6500.00","        6705.00"," 6717.30"," 874526"," 58680.57"
25-Oct-2018," MARUTI"," EQ"," 6700.00"," 6853.70"," 6620.20","        6725.00"," 6723.20"," 2101936"," 141159.67"
24-Oct-2018," MARUTI"," EQ"," 6850.00"," 6885.00"," 6690.00","        6750.05"," 6768.30"," 681526"," 46136.79"
23-Oct-2018," MARUTI"," EQ"," 6779.00"," 6857.00"," 6666.00","        6785.00"," 6771.30"," 734440"," 49659.90"
22-Oct-2018," MARUTI"," EQ"," 6818.00"," 6905.00"," 6722.05","        6827.00"," 6812.20"," 774016"," 52850.12"
19-Oct-2018," MARUTI"," EQ"," 6830.00"," 6965.00"," 6715.50","        6760.00"," 6756.45"," 903940"," 61548.29"
17-Oct-2018," MARUTI"," EQ"," 7237.65"," 7245.00"," 6853.45","        6901.00"," 6885.60"," 1021019"," 71507.20"
16-Oct-2018," MARUTI"," EQ"," 7214.00"," 7278.00"," 7123.80","        7137.55"," 7150.90"," 637012"," 45877.49"
15-Oct-2018," MARUTI"," EQ"," 7320.00"," 7340.00"," 7126.05","        7166.00"," 7182.00"," 682234"," 49098.46"
12-Oct-2018," MARUTI"," EQ"," 6950.00"," 7326.00"," 6950.00","        7303.00"," 7287.20"," 1053651"," 75890.82"
11-Oct-2018," MARUTI"," EQ"," 6800.00"," 6950.00"," 6705.20","        6886.00"," 6875.50"," 869569"," 59484.10"
10-Oct-2018," MARUTI"," EQ"," 6748.00"," 7050.00"," 6723.25","        6997.00"," 6985.85"," 1162309"," 80703.02"
09-Oct-2018," MARUTI"," EQ"," 6819.75"," 6940.00"," 6661.00","        6675.00"," 6699.45"," 1079041"," 73304.30"
08-Oct-2018," MARUTI"," EQ"," 6915.00"," 6989.00"," 6774.25","        6877.00"," 6889.75"," 1393849"," 96113.13"
05-Oct-2018," MARUTI"," EQ"," 7054.80"," 7220.00"," 6801.85","        6826.00"," 6904.35"," 1481376"," 104181.37"
04-Oct-2018," MARUTI"," EQ"," 7150.00"," 7288.00"," 7021.00","        7155.30"," 7198.75"," 1104174"," 79258.75"
03-Oct-2018," MARUTI"," EQ"," 7400.00"," 7410.70"," 7211.00","        7217.00"," 7246.00"," 1148091"," 83744.97"
01-Oct-2018," MARUTI"," EQ"," 7354.00"," 7485.00"," 7206.00","        7465.00"," 7463.95"," 1034603"," 76038.20"
28-Sep-2018," MARUTI"," EQ"," 7620.00"," 7648.20"," 7292.65","        7320.50"," 7347.95"," 1413254"," 105120.63"
27-Sep-2018," MARUTI"," EQ"," 7850.00"," 7878.00"," 7510.20","        7584.00"," 7553.05"," 1594739"," 121692.45"
26-Sep-2018," MARUTI"," EQ"," 8075.00"," 8089.90"," 7822.55","        7835.05"," 7842.55"," 754963"," 59666.63"
25-Sep-2018," MARUTI"," EQ"," 7750.00"," 8018.25"," 7680.00","        8001.00"," 7999.45"," 1159438"," 91592.92"
24-Sep-2018," MARUTI"," EQ"," 8070.00"," 8070.00"," 7590.70","        7793.10"," 7793.05"," 1801469"," 139732.87"
21-Sep-2018," MARUTI"," EQ"," 8260.00"," 8325.00"," 7599.65","        8044.00"," 8040.15"," 1646047"," 133430.10"
19-Sep-2018," MARUTI"," EQ"," 8425.50"," 8448.40"," 8191.05","        8202.00"," 8210.35"," 959340"," 79571.29"
18-Sep-2018," MARUTI"," EQ"," 8537.70"," 8596.50"," 8380.20","        8395.00"," 8399.15"," 507455"," 43031.38"
17-Sep-2018," MARUTI"," EQ"," 8587.00"," 8659.70"," 8517.00","        8520.00"," 8537.80"," 422191"," 36189.24"
14-Sep-2018," MARUTI"," EQ"," 8593.00"," 8700.00"," 8580.35","        8600.15"," 8626.70"," 754169"," 65240.94"
12-Sep-2018," MARUTI"," EQ"," 8539.00"," 8539.00"," 8401.00","        8505.00"," 8493.95"," 634678"," 53782.78"
11-Sep-2018," MARUTI"," EQ"," 8668.00"," 8699.90"," 8479.60","        8485.00"," 8517.05"," 552622"," 47435.82"
10-Sep-2018," MARUTI"," EQ"," 8700.00"," 8750.00"," 8625.00","        8634.85"," 8639.40"," 577299"," 49996.13"
07-Sep-2018," MARUTI"," EQ"," 8775.00"," 8789.00"," 8634.25","        8714.90"," 8719.20"," 636918"," 55521.09"
06-Sep-2018," MARUTI"," EQ"," 8967.70"," 8967.70"," 8741.00","        8754.50"," 8759.85"," 687535"," 60484.36"
05-Sep-2018," MARUTI"," EQ"," 8871.00"," 8950.00"," 8790.60","        8935.00"," 8896.10"," 491163"," 43466.00"
04-Sep-2018," MARUTI"," EQ"," 8912.00"," 8999.00"," 8835.45","        8890.90"," 8868.50"," 530967"," 47331.17"
03-Sep-2018," MARUTI"," EQ"," 9100.00"," 9118.95"," 8875.00","        8876.00"," 8902.15"," 992161"," 89056.77"



