Date," Symbol"," Series"," Open Price"," High Price"," Low Price"," Last Traded Price "," Close Price"," Total Traded Quantity"," Turnover (in Lakhs)"
30-Nov-2018," L&TFH"," EQ"," 145.00"," 145.65"," 143.50","         144.20"," 144.20"," 5539236"," 7986.18"
29-Nov-2018," L&TFH"," EQ"," 141.50"," 145.50"," 141.05","         143.85"," 143.85"," 25965249"," 37271.60"
28-Nov-2018," L&TFH"," EQ"," 131.75"," 139.80"," 129.15","         139.00"," 139.00"," 22587487"," 30821.85"
27-Nov-2018," L&TFH"," EQ"," 131.35"," 132.75"," 130.60","         131.35"," 131.45"," 3729371"," 4907.47"
26-Nov-2018," L&TFH"," EQ"," 133.90"," 134.35"," 129.60","         131.30"," 131.50"," 4414428"," 5795.17"
22-Nov-2018," L&TFH"," EQ"," 136.50"," 136.90"," 132.80","         133.00"," 133.30"," 4516834"," 6098.22"
21-Nov-2018," L&TFH"," EQ"," 131.10"," 137.00"," 131.10","         136.10"," 136.50"," 6121753"," 8242.34"
20-Nov-2018," L&TFH"," EQ"," 132.10"," 134.00"," 130.20","         131.30"," 131.60"," 4430735"," 5847.17"
19-Nov-2018," L&TFH"," EQ"," 133.40"," 134.40"," 132.10","         133.70"," 133.75"," 3555410"," 4743.43"
16-Nov-2018," L&TFH"," EQ"," 136.00"," 136.75"," 131.20","         132.80"," 132.55"," 4437495"," 5917.10"
15-Nov-2018," L&TFH"," EQ"," 133.90"," 136.35"," 131.85","         135.10"," 135.55"," 4353992"," 5851.40"
14-Nov-2018," L&TFH"," EQ"," 135.80"," 137.25"," 132.50","         133.55"," 133.85"," 5106107"," 6885.46"
13-Nov-2018," L&TFH"," EQ"," 132.70"," 136.70"," 129.90","         135.50"," 135.40"," 6806082"," 9077.92"
12-Nov-2018," L&TFH"," EQ"," 135.90"," 136.60"," 132.40","         132.60"," 132.85"," 4260841"," 5700.31"
09-Nov-2018," L&TFH"," EQ"," 136.50"," 137.10"," 133.80","         135.85"," 135.90"," 4751953"," 6439.58"
07-Nov-2018," L&TFH"," EQ"," 136.00"," 136.75"," 135.65","         136.25"," 136.30"," 992805"," 1351.78"
06-Nov-2018," L&TFH"," EQ"," 137.20"," 137.35"," 134.35","         134.70"," 135.00"," 4849837"," 6570.49"
05-Nov-2018," L&TFH"," EQ"," 134.45"," 138.65"," 132.70","         136.30"," 136.00"," 10410336"," 14125.60"
02-Nov-2018," L&TFH"," EQ"," 137.90"," 138.40"," 133.50","         134.00"," 134.15"," 11271521"," 15382.23"
01-Nov-2018," L&TFH"," EQ"," 129.25"," 136.80"," 127.75","         135.35"," 135.85"," 15301340"," 20394.91"
31-Oct-2018," L&TFH"," EQ"," 125.65"," 128.65"," 123.20","         127.25"," 127.75"," 9405780"," 11840.46"
30-Oct-2018," L&TFH"," EQ"," 122.15"," 126.20"," 121.30","         124.10"," 124.15"," 8370890"," 10432.67"
29-Oct-2018," L&TFH"," EQ"," 119.00"," 122.85"," 116.35","         122.20"," 122.40"," 9507238"," 11483.38"
26-Oct-2018," L&TFH"," EQ"," 119.00"," 119.95"," 115.70","         118.15"," 117.90"," 12525128"," 14772.62"
25-Oct-2018," L&TFH"," EQ"," 114.05"," 122.20"," 110.65","         119.00"," 117.20"," 35100587"," 41345.48"
24-Oct-2018," L&TFH"," EQ"," 124.70"," 127.50"," 121.55","         126.55"," 126.70"," 16838628"," 20997.84"
23-Oct-2018," L&TFH"," EQ"," 120.40"," 124.70"," 120.10","         123.60"," 122.50"," 8502664"," 10390.51"
22-Oct-2018," L&TFH"," EQ"," 120.25"," 124.30"," 119.10","         122.60"," 122.10"," 12196737"," 14856.13"
19-Oct-2018," L&TFH"," EQ"," 120.00"," 126.85"," 117.45","         119.05"," 118.95"," 30434905"," 36959.62"
17-Oct-2018," L&TFH"," EQ"," 133.00"," 134.00"," 118.95","         119.00"," 120.35"," 16869085"," 21127.97"
16-Oct-2018," L&TFH"," EQ"," 131.10"," 133.25"," 129.40","         131.15"," 131.40"," 8953051"," 11742.97"
15-Oct-2018," L&TFH"," EQ"," 133.90"," 133.90"," 128.55","         130.70"," 130.65"," 8094864"," 10568.97"
12-Oct-2018," L&TFH"," EQ"," 130.40"," 136.35"," 130.40","         132.90"," 132.80"," 9918268"," 13275.43"
11-Oct-2018," L&TFH"," EQ"," 127.00"," 132.60"," 122.00","         127.90"," 127.95"," 12730082"," 16347.12"
10-Oct-2018," L&TFH"," EQ"," 125.50"," 135.65"," 125.50","         133.95"," 134.15"," 17979934"," 23725.42"
09-Oct-2018," L&TFH"," EQ"," 120.00"," 126.50"," 119.50","         123.50"," 123.80"," 14921399"," 18237.11"
08-Oct-2018," L&TFH"," EQ"," 118.00"," 123.75"," 114.70","         118.45"," 118.65"," 18900009"," 22582.73"
05-Oct-2018," L&TFH"," EQ"," 125.00"," 127.90"," 115.30","         116.60"," 120.05"," 15182522"," 18601.63"
04-Oct-2018," L&TFH"," EQ"," 125.90"," 129.35"," 123.55","         124.95"," 125.95"," 9757950"," 12328.06"
03-Oct-2018," L&TFH"," EQ"," 130.40"," 132.80"," 127.50","         127.55"," 128.15"," 15490764"," 20221.54"
01-Oct-2018," L&TFH"," EQ"," 129.95"," 131.50"," 123.35","         131.00"," 131.05"," 19085006"," 24424.21"
28-Sep-2018," L&TFH"," EQ"," 126.00"," 131.00"," 121.20","         129.60"," 129.60"," 21043545"," 26724.35"
27-Sep-2018," L&TFH"," EQ"," 133.00"," 133.30"," 124.75","         125.95"," 125.30"," 18154969"," 23084.72"
26-Sep-2018," L&TFH"," EQ"," 134.00"," 137.15"," 129.10","         131.15"," 132.15"," 14332293"," 18990.41"
25-Sep-2018," L&TFH"," EQ"," 129.85"," 134.35"," 120.50","         131.45"," 132.10"," 35415879"," 45164.57"
24-Sep-2018," L&TFH"," EQ"," 144.00"," 144.40"," 128.00","         129.75"," 130.15"," 18675396"," 24734.99"
21-Sep-2018," L&TFH"," EQ"," 147.20"," 151.30"," 124.10","         139.90"," 140.00"," 27279412"," 38093.68"
19-Sep-2018," L&TFH"," EQ"," 152.00"," 152.50"," 144.65","         146.25"," 146.00"," 12039662"," 17756.63"
18-Sep-2018," L&TFH"," EQ"," 155.50"," 157.20"," 150.10","         150.50"," 150.70"," 9383115"," 14352.04"
17-Sep-2018," L&TFH"," EQ"," 158.95"," 158.95"," 155.05","         155.35"," 155.80"," 7024724"," 11018.66"
14-Sep-2018," L&TFH"," EQ"," 158.00"," 162.50"," 156.75","         160.50"," 161.10"," 7230858"," 11554.35"
12-Sep-2018," L&TFH"," EQ"," 157.10"," 157.70"," 151.75","         155.70"," 155.85"," 8578633"," 13309.56"
11-Sep-2018," L&TFH"," EQ"," 162.00"," 163.40"," 156.00","         156.90"," 157.00"," 7869023"," 12578.43"
10-Sep-2018," L&TFH"," EQ"," 167.00"," 167.00"," 160.20","         160.85"," 161.15"," 5806863"," 9450.02"
07-Sep-2018," L&TFH"," EQ"," 164.15"," 169.30"," 160.00","         167.90"," 168.15"," 8086256"," 13322.57"
06-Sep-2018," L&TFH"," EQ"," 167.00"," 169.20"," 162.80","         164.35"," 164.70"," 6681310"," 11064.37"
05-Sep-2018," L&TFH"," EQ"," 168.00"," 171.40"," 162.30","         165.95"," 165.20"," 7597630"," 12635.12"
04-Sep-2018," L&TFH"," EQ"," 180.30"," 180.45"," 167.55","         169.05"," 169.25"," 9453832"," 16286.88"
03-Sep-2018," L&TFH"," EQ"," 182.75"," 184.20"," 179.55","         180.25"," 180.15"," 3571757"," 6505.38"



