Date," Symbol"," Series"," Open Price"," High Price"," Low Price"," Last Traded Price "," Close Price"," Total Traded Quantity"," Turnover (in Lakhs)"
30-Nov-2018," CUMMINSIND"," EQ"," 802.00"," 818.95"," 802.00","         807.00"," 807.00"," 505611"," 4098.68"
29-Nov-2018," CUMMINSIND"," EQ"," 795.00"," 808.00"," 788.30","         804.45"," 801.00"," 410984"," 3286.17"
28-Nov-2018," CUMMINSIND"," EQ"," 801.00"," 806.35"," 789.00","         790.50"," 791.20"," 314579"," 2510.03"
27-Nov-2018," CUMMINSIND"," EQ"," 790.00"," 813.95"," 781.90","         808.00"," 804.05"," 853948"," 6875.65"
26-Nov-2018," CUMMINSIND"," EQ"," 771.85"," 793.30"," 760.35","         788.50"," 787.75"," 1064494"," 8350.25"
22-Nov-2018," CUMMINSIND"," EQ"," 790.00"," 796.10"," 766.05","         769.55"," 768.50"," 279107"," 2155.98"
21-Nov-2018," CUMMINSIND"," EQ"," 790.00"," 793.40"," 778.60","         786.00"," 786.25"," 797442"," 6277.14"
20-Nov-2018," CUMMINSIND"," EQ"," 784.05"," 804.80"," 775.50","         786.50"," 785.25"," 1158802"," 9151.47"
19-Nov-2018," CUMMINSIND"," EQ"," 797.50"," 805.95"," 779.00","         787.90"," 785.05"," 385859"," 3062.78"
16-Nov-2018," CUMMINSIND"," EQ"," 820.00"," 822.95"," 788.50","         797.00"," 795.95"," 689783"," 5524.32"
15-Nov-2018," CUMMINSIND"," EQ"," 781.20"," 825.10"," 781.20","         820.00"," 817.05"," 810534"," 6544.22"
14-Nov-2018," CUMMINSIND"," EQ"," 789.40"," 812.00"," 780.10","         785.20"," 789.90"," 642322"," 5132.51"
13-Nov-2018," CUMMINSIND"," EQ"," 798.95"," 804.50"," 777.05","         787.00"," 783.95"," 401867"," 3155.69"
12-Nov-2018," CUMMINSIND"," EQ"," 781.00"," 807.00"," 773.00","         795.50"," 797.00"," 1515942"," 12118.57"
09-Nov-2018," CUMMINSIND"," EQ"," 770.90"," 793.40"," 770.65","         775.55"," 779.35"," 383468"," 2992.43"
07-Nov-2018," CUMMINSIND"," EQ"," 778.85"," 784.65"," 776.75","         778.50"," 778.65"," 43526"," 339.27"
06-Nov-2018," CUMMINSIND"," EQ"," 757.05"," 788.75"," 757.05","         771.00"," 776.65"," 700286"," 5434.60"
05-Nov-2018," CUMMINSIND"," EQ"," 763.10"," 773.00"," 757.75","         763.00"," 764.10"," 431945"," 3308.77"
02-Nov-2018," CUMMINSIND"," EQ"," 753.40"," 783.60"," 748.05","         768.95"," 768.30"," 971369"," 7410.13"
01-Nov-2018," CUMMINSIND"," EQ"," 750.90"," 762.80"," 738.10","         745.00"," 746.95"," 881064"," 6615.94"
31-Oct-2018," CUMMINSIND"," EQ"," 730.00"," 769.40"," 730.00","         744.95"," 746.85"," 3050809"," 22984.07"
30-Oct-2018," CUMMINSIND"," EQ"," 678.00"," 685.70"," 663.45","         678.75"," 673.30"," 455587"," 3080.92"
29-Oct-2018," CUMMINSIND"," EQ"," 671.80"," 682.75"," 670.65","         676.50"," 676.40"," 274385"," 1856.77"
26-Oct-2018," CUMMINSIND"," EQ"," 673.70"," 688.30"," 657.05","         671.65"," 671.80"," 356344"," 2399.29"
25-Oct-2018," CUMMINSIND"," EQ"," 670.00"," 684.00"," 664.80","         668.05"," 674.60"," 833126"," 5625.65"
24-Oct-2018," CUMMINSIND"," EQ"," 654.50"," 680.45"," 654.05","         675.85"," 675.30"," 248786"," 1663.92"
23-Oct-2018," CUMMINSIND"," EQ"," 690.00"," 690.00"," 643.30","         654.55"," 655.50"," 488907"," 3216.91"
22-Oct-2018," CUMMINSIND"," EQ"," 704.00"," 707.40"," 677.20","         688.95"," 690.25"," 185237"," 1282.21"
19-Oct-2018," CUMMINSIND"," EQ"," 679.00"," 702.00"," 674.00","         700.00"," 697.85"," 242522"," 1679.35"
17-Oct-2018," CUMMINSIND"," EQ"," 710.00"," 710.95"," 678.80","         684.10"," 684.40"," 153319"," 1070.38"
16-Oct-2018," CUMMINSIND"," EQ"," 711.95"," 714.15"," 691.05","         705.00"," 702.50"," 291713"," 2039.37"
15-Oct-2018," CUMMINSIND"," EQ"," 683.00"," 717.05"," 673.00","         707.00"," 709.20"," 561781"," 3968.35"
12-Oct-2018," CUMMINSIND"," EQ"," 672.50"," 689.00"," 672.50","         678.90"," 680.25"," 81501"," 555.66"
11-Oct-2018," CUMMINSIND"," EQ"," 675.00"," 682.00"," 661.95","         671.75"," 669.35"," 304690"," 2045.83"
10-Oct-2018," CUMMINSIND"," EQ"," 665.05"," 694.50"," 664.20","         690.00"," 687.90"," 316351"," 2142.86"
09-Oct-2018," CUMMINSIND"," EQ"," 656.50"," 677.20"," 645.25","         666.75"," 665.85"," 328557"," 2168.35"
08-Oct-2018," CUMMINSIND"," EQ"," 648.00"," 665.95"," 642.50","         649.95"," 654.55"," 246953"," 1618.96"
05-Oct-2018," CUMMINSIND"," EQ"," 674.10"," 677.70"," 655.00","         655.00"," 658.25"," 108912"," 725.06"
04-Oct-2018," CUMMINSIND"," EQ"," 665.50"," 680.00"," 651.70","         680.00"," 675.55"," 528924"," 3516.84"
03-Oct-2018," CUMMINSIND"," EQ"," 666.00"," 677.70"," 664.75","         671.95"," 669.80"," 568871"," 3819.34"
01-Oct-2018," CUMMINSIND"," EQ"," 678.10"," 683.70"," 660.10","         669.00"," 669.05"," 226979"," 1522.55"
28-Sep-2018," CUMMINSIND"," EQ"," 669.00"," 691.60"," 655.50","         675.00"," 673.10"," 413927"," 2788.23"
