Date," Symbol"," Series"," Open Price"," High Price"," Low Price"," Last Traded Price "," Close Price"," Total Traded Quantity"," Turnover (in Lakhs)"
30-Nov-2018," CONCOR"," EQ"," 672.50"," 680.80"," 657.80","         675.00"," 674.95"," 844954"," 5658.75"
29-Nov-2018," CONCOR"," EQ"," 667.85"," 679.80"," 661.00","         671.65"," 674.85"," 464214"," 3129.64"
28-Nov-2018," CONCOR"," EQ"," 671.00"," 674.00"," 656.00","         664.00"," 665.00"," 396437"," 2631.50"
27-Nov-2018," CONCOR"," EQ"," 667.15"," 674.05"," 654.00","         671.45"," 667.95"," 575601"," 3808.80"
26-Nov-2018," CONCOR"," EQ"," 676.25"," 683.10"," 665.00","         670.10"," 671.20"," 615707"," 4136.96"
22-Nov-2018," CONCOR"," EQ"," 679.80"," 682.00"," 668.80","         670.10"," 672.25"," 335095"," 2259.43"
21-Nov-2018," CONCOR"," EQ"," 684.95"," 685.85"," 670.25","         674.85"," 676.20"," 357176"," 2422.71"
20-Nov-2018," CONCOR"," EQ"," 669.15"," 685.90"," 667.00","         673.55"," 676.40"," 520569"," 3521.80"
19-Nov-2018," CONCOR"," EQ"," 675.80"," 692.45"," 665.00","         668.20"," 673.55"," 723431"," 4923.38"
16-Nov-2018," CONCOR"," EQ"," 680.00"," 695.80"," 659.55","         674.00"," 671.75"," 948392"," 6450.80"
15-Nov-2018," CONCOR"," EQ"," 665.00"," 685.00"," 665.00","         685.00"," 682.65"," 476605"," 3215.07"
14-Nov-2018," CONCOR"," EQ"," 671.90"," 673.40"," 654.00","         667.05"," 667.30"," 718610"," 4778.79"
13-Nov-2018," CONCOR"," EQ"," 647.60"," 684.80"," 640.75","         669.80"," 670.20"," 1329406"," 8877.48"
12-Nov-2018," CONCOR"," EQ"," 672.00"," 673.70"," 641.50","         645.10"," 644.75"," 530769"," 3471.86"
09-Nov-2018," CONCOR"," EQ"," 669.80"," 675.00"," 665.85","         669.00"," 669.95"," 590183"," 3962.84"
07-Nov-2018," CONCOR"," EQ"," 677.50"," 682.00"," 661.65","         664.60"," 667.50"," 86363"," 579.11"
06-Nov-2018," CONCOR"," EQ"," 655.00"," 690.00"," 655.00","         670.00"," 671.55"," 1346660"," 9102.34"
05-Nov-2018," CONCOR"," EQ"," 659.65"," 659.65"," 650.05","         655.30"," 654.40"," 627055"," 4103.05"
02-Nov-2018," CONCOR"," EQ"," 662.00"," 671.60"," 654.85","         659.95"," 659.65"," 599185"," 3976.64"
01-Nov-2018," CONCOR"," EQ"," 640.00"," 666.00"," 632.80","         658.45"," 661.60"," 1099076"," 7075.53"
31-Oct-2018," CONCOR"," EQ"," 638.00"," 655.00"," 605.00","         632.15"," 633.75"," 1598442"," 10050.26"
30-Oct-2018," CONCOR"," EQ"," 618.00"," 631.65"," 611.00","         622.65"," 623.35"," 563910"," 3519.16"
29-Oct-2018," CONCOR"," EQ"," 575.80"," 651.60"," 569.90","         619.90"," 619.80"," 1384448"," 8596.43"
26-Oct-2018," CONCOR"," EQ"," 555.00"," 584.50"," 553.15","         581.60"," 574.35"," 1201726"," 6866.94"
25-Oct-2018," CONCOR"," EQ"," 552.00"," 560.00"," 542.00","         554.20"," 550.15"," 4036220"," 22199.13"
24-Oct-2018," CONCOR"," EQ"," 577.00"," 588.00"," 553.95","         556.40"," 558.20"," 1078315"," 6075.42"
23-Oct-2018," CONCOR"," EQ"," 570.00"," 583.70"," 560.00","         578.35"," 576.85"," 701264"," 3995.97"
22-Oct-2018," CONCOR"," EQ"," 597.00"," 598.00"," 568.00","         575.25"," 575.80"," 1663870"," 9657.05"
