Date," Symbol"," Series"," Open Price"," High Price"," Low Price"," Last Traded Price "," Close Price"," Total Traded Quantity"," Turnover (in Lakhs)"
30-Nov-2018," STAR"," EQ"," 453.90"," 490.90"," 453.85","         487.00"," 485.65"," 3366756"," 16024.50"
29-Nov-2018," STAR"," EQ"," 444.00"," 455.95"," 441.00","         454.50"," 453.85"," 767926"," 3444.11"
28-Nov-2018," STAR"," EQ"," 448.00"," 452.50"," 437.65","         443.00"," 443.80"," 849075"," 3783.86"
27-Nov-2018," STAR"," EQ"," 453.45"," 461.00"," 441.30","         446.55"," 447.05"," 1341030"," 6027.55"
26-Nov-2018," STAR"," EQ"," 452.55"," 456.40"," 436.05","         455.15"," 453.45"," 979739"," 4379.01"
22-Nov-2018," STAR"," EQ"," 459.85"," 463.00"," 447.95","         449.90"," 449.45"," 584652"," 2657.55"
21-Nov-2018," STAR"," EQ"," 464.70"," 473.60"," 455.50","         458.70"," 458.65"," 1285939"," 5965.26"
20-Nov-2018," STAR"," EQ"," 456.50"," 465.50"," 454.00","         459.00"," 459.10"," 516275"," 2374.70"
19-Nov-2018," STAR"," EQ"," 465.00"," 471.10"," 453.40","         462.55"," 460.90"," 1059377"," 4892.53"
16-Nov-2018," STAR"," EQ"," 459.45"," 476.80"," 458.65","         464.05"," 464.65"," 1411718"," 6617.94"
15-Nov-2018," STAR"," EQ"," 459.00"," 466.40"," 454.10","         457.45"," 457.75"," 766742"," 3526.63"
14-Nov-2018," STAR"," EQ"," 458.00"," 473.70"," 453.05","         459.00"," 458.10"," 1299552"," 6010.37"
13-Nov-2018," STAR"," EQ"," 459.00"," 469.30"," 445.50","         459.60"," 461.00"," 1044799"," 4776.19"
12-Nov-2018," STAR"," EQ"," 481.00"," 482.40"," 459.35","         462.60"," 462.60"," 1160404"," 5433.45"
09-Nov-2018," STAR"," EQ"," 429.00"," 482.00"," 429.00","         481.00"," 476.80"," 4367046"," 20210.45"
07-Nov-2018," STAR"," EQ"," 431.00"," 432.00"," 426.50","         428.50"," 428.20"," 88147"," 378.15"
06-Nov-2018," STAR"," EQ"," 429.90"," 434.80"," 423.30","         427.00"," 429.80"," 890890"," 3819.20"
05-Nov-2018," STAR"," EQ"," 422.00"," 438.25"," 422.00","         427.70"," 428.50"," 1500704"," 6463.72"
02-Nov-2018," STAR"," EQ"," 429.80"," 434.40"," 417.50","         418.10"," 419.85"," 1168759"," 4970.46"
01-Nov-2018," STAR"," EQ"," 424.10"," 432.75"," 422.50","         426.40"," 425.45"," 933877"," 3991.19"
31-Oct-2018," STAR"," EQ"," 415.55"," 431.50"," 393.00","         423.10"," 424.30"," 5054793"," 20993.22"
30-Oct-2018," STAR"," EQ"," 423.15"," 423.20"," 409.25","         415.00"," 413.35"," 664542"," 2765.70"
29-Oct-2018," STAR"," EQ"," 402.00"," 423.20"," 399.60","         420.00"," 421.05"," 1077882"," 4465.92"
26-Oct-2018," STAR"," EQ"," 394.45"," 406.95"," 390.15","         400.00"," 399.60"," 993587"," 3969.05"
25-Oct-2018," STAR"," EQ"," 404.80"," 407.95"," 391.20","         392.60"," 394.45"," 1103602"," 4405.95"
24-Oct-2018," STAR"," EQ"," 409.00"," 417.90"," 402.10","         410.00"," 409.20"," 832879"," 3404.20"
23-Oct-2018," STAR"," EQ"," 416.10"," 423.60"," 402.55","         408.50"," 406.35"," 849251"," 3508.63"
22-Oct-2018," STAR"," EQ"," 428.70"," 431.70"," 418.65","         421.00"," 420.60"," 633101"," 2694.38"
19-Oct-2018," STAR"," EQ"," 427.00"," 437.75"," 416.25","         424.50"," 423.60"," 720424"," 3063.37"
17-Oct-2018," STAR"," EQ"," 442.00"," 447.60"," 430.40","         432.40"," 433.70"," 1050307"," 4618.71"
16-Oct-2018," STAR"," EQ"," 440.35"," 443.70"," 432.30","         438.90"," 438.85"," 591951"," 2590.00"
15-Oct-2018," STAR"," EQ"," 430.00"," 440.00"," 428.75","         435.95"," 435.60"," 844899"," 3674.86"
12-Oct-2018," STAR"," EQ"," 428.55"," 435.00"," 420.10","         429.40"," 429.40"," 1102823"," 4719.15"
11-Oct-2018," STAR"," EQ"," 420.00"," 443.40"," 413.55","         426.00"," 426.55"," 1073017"," 4618.47"
10-Oct-2018," STAR"," EQ"," 426.60"," 436.35"," 423.90","         433.00"," 433.05"," 1353927"," 5841.77"
09-Oct-2018," STAR"," EQ"," 407.00"," 431.80"," 406.00","         428.50"," 428.35"," 1899486"," 7954.87"
08-Oct-2018," STAR"," EQ"," 421.75"," 428.85"," 395.70","         406.00"," 407.80"," 1679009"," 6963.53"
05-Oct-2018," STAR"," EQ"," 417.35"," 431.70"," 410.00","         420.00"," 421.35"," 1439744"," 6128.35"
04-Oct-2018," STAR"," EQ"," 443.00"," 447.30"," 419.50","         420.85"," 424.15"," 1861654"," 8023.40"
