Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
29-Jun-2018,"         331.65","         343.30","         330.95","         340.55","         340.55","       12440","       73473.33","    47087250"
28-Jun-2018,"         336.80","         336.80","         329.05","         330.20","         330.20","       12759","       74199.30","    46413500"
27-Jun-2018,"         338.00","         338.80","         331.65","         336.30","         336.30","        9301","       54575.32","    35969500"
26-Jun-2018,"         334.20","         339.65","         333.40","         337.35","         337.35","        6854","       40428.72","    26687500"
25-Jun-2018,"         335.20","         340.75","         334.55","         335.65","         335.65","        8759","       51832.35","    18056500"
22-Jun-2018,"         333.80","         337.90","         331.10","         337.40","         337.40","        1792","       10483.32","     5694500"
21-Jun-2018,"         339.00","         339.25","         332.90","         334.45","         334.45","        1106","        6493.50","     3937500"
20-Jun-2018,"         334.75","         339.50","         333.40","         338.60","         338.60","        1086","        6425.25","     3029250"
19-Jun-2018,"         331.10","         335.95","         330.10","         332.70","         332.70","         362","        2109.40","     2185750"
18-Jun-2018,"         331.65","         335.95","         330.25","         333.85","         333.85","         237","        1381.80","     2089500"
15-Jun-2018,"         336.50","         338.55","         331.00","         333.40","         333.40","         712","        4163.86","     1991500"
14-Jun-2018,"         334.50","         341.00","         333.20","         339.30","         339.30","         595","        3519.04","     1538250"
13-Jun-2018,"         337.85","         339.00","         334.20","         336.00","         336.00","         357","        2103.79","     1069250"
12-Jun-2018,"         341.60","         341.60","         334.50","         335.35","         335.35","         281","        1658.28","      852250"
11-Jun-2018,"         342.65","         347.70","         337.70","         338.60","         338.60","         273","        1637.38","      822500"
08-Jun-2018,"         340.05","         342.00","         337.30","         340.45","         340.45","         223","        1324.54","      729750"
07-Jun-2018,"         344.45","         348.60","         341.90","         342.35","         342.35","         253","        1528.24","      596750"
06-Jun-2018,"         339.00","         343.00","         336.10","         342.30","         342.30","         179","        1063.50","      514500"
05-Jun-2018,"         341.55","         342.70","         337.25","         339.95","         339.95","         179","        1063.50","      453250"
04-Jun-2018,"         344.90","         352.40","         344.00","         344.60","         344.60","         221","        1344.68","      442750"
01-Jun-2018,"         344.25","         347.95","         339.25","         341.40","         341.40","          96","         575.36","      364000"
