Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
29-Jun-2018,"        1094.00","        1123.00","        1055.00","        1084.90","        1084.90","        7636","       49751.21","     5008800"
28-Jun-2018,"        1113.15","        1131.00","        1070.00","        1093.55","        1093.55","        5393","       35841.24","     4902000"
27-Jun-2018,"        1146.50","        1146.50","        1118.00","        1130.10","        1130.10","        4328","       29446.56","     3744600"
26-Jun-2018,"        1167.30","        1173.75","        1140.00","        1154.50","        1154.50","        4328","       30105.13","     2395800"
25-Jun-2018,"        1175.95","        1188.45","        1155.20","        1164.75","        1164.75","        1324","        9293.87","      969000"
22-Jun-2018,"        1162.05","        1177.55","        1153.65","        1174.60","        1174.60","         302","        2117.58","      424800"
21-Jun-2018,"        1183.50","        1183.50","        1146.85","        1170.45","        1170.45","         403","        2820.82","      333600"
20-Jun-2018,"        1202.85","        1205.10","        1121.00","        1129.05","        1129.05","         508","        3505.31","      323400"
19-Jun-2018,"        1229.50","        1234.75","        1215.00","        1219.15","        1219.15","         234","        1714.73","      213000"
18-Jun-2018,"        1225.00","        1237.35","        1220.25","        1232.05","        1232.05","          83","         612.45","      102000"
15-Jun-2018,"        1211.80","        1215.00","        1194.00","        1204.20","        1204.20","          36","         260.49","       91200"
14-Jun-2018,"        1203.50","        1217.05","        1203.50","        1213.95","        1213.95","          34","         247.34","       90000"
13-Jun-2018,"        1193.00","        1215.45","        1192.90","        1203.00","        1203.00","          83","         600.88","       88800"
12-Jun-2018,"        1175.75","        1184.00","        1174.10","        1183.75","        1183.75","          20","         141.49","       75600"
11-Jun-2018,"        1163.15","        1175.00","        1162.35","        1175.00","        1199.55","          16","         112.33","       71400"
08-Jun-2018,"        1160.20","        1170.00","        1157.00","        1163.50","        1163.50","          15","         104.60","       71400"
07-Jun-2018,"        1184.15","        1186.45","        1144.55","        1171.00","        1183.60","          25","         175.30","       67800"
06-Jun-2018,"        1159.80","        1172.30","        1150.40","        1152.60","        1152.60","           8","          55.63","       63000"
05-Jun-2018,"        1140.00","        1156.15","        1137.50","        1155.55","        1155.55","         135","         931.11","       62400"
04-Jun-2018,"        1171.35","        1195.85","        1152.80","        1159.30","        1159.30","          30","         210.83","       12000"
01-Jun-2018,"        1199.95","        1207.40","        1171.35","        1171.35","        1190.45","          11","          78.36","       10200"
