Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
29-Jun-2018,"         267.00","         271.40","         263.75","         270.30","         270.30","       16567","       66713.68","    90480000"
28-Jun-2018,"         273.90","         273.90","         263.50","         265.00","         265.00","       36529","      147403.46","    89875500"
27-Jun-2018,"         279.80","         280.50","         271.35","         272.80","         272.80","       19898","       82314.30","    61731000"
26-Jun-2018,"         290.80","         291.35","         277.00","         278.80","         278.80","       21286","       90517.33","    45718500"
25-Jun-2018,"         308.00","         308.00","         289.80","         291.35","         291.35","       13885","       61936.77","    26284500"
22-Jun-2018,"         308.00","         310.90","         304.60","         310.00","         310.00","        4247","       19672.44","    12339000"
21-Jun-2018,"         309.25","         310.30","         306.95","         308.60","         308.60","        2453","       11342.38","     8401500"
20-Jun-2018,"         307.15","         309.70","         305.70","         307.40","         307.40","         982","        4530.82","     5775000"
19-Jun-2018,"         310.85","         314.40","         305.00","         306.60","         306.60","        1564","        7244.71","     5097000"
18-Jun-2018,"         305.30","         312.85","         304.95","         310.90","         310.90","         904","        4192.02","     4207500"
15-Jun-2018,"         307.75","         309.20","         302.20","         305.00","         305.00","         791","        3621.91","     3775500"
14-Jun-2018,"         309.00","         311.15","         305.65","         308.10","         308.10","         890","        4106.17","     3420000"
13-Jun-2018,"         312.45","         313.00","         308.90","         310.05","         310.05","         484","        2258.07","     2755500"
12-Jun-2018,"         311.30","         315.15","         309.10","         309.80","         309.80","         399","        1867.29","     2521500"
11-Jun-2018,"         312.15","         315.30","         308.45","         311.50","         311.50","         465","        2177.15","     2383500"
08-Jun-2018,"         306.75","         317.25","         304.30","         311.40","         311.40","         735","        3444.82","     2220000"
07-Jun-2018,"         300.35","         308.70","         298.00","         307.00","         307.00","         668","        3037.63","     2155500"
06-Jun-2018,"         289.95","         299.05","         288.00","         298.00","         298.00","         641","        2822.50","     2104500"
05-Jun-2018,"         288.00","         290.25","         286.10","         287.75","         287.75","         960","        4148.86","     1870500"
04-Jun-2018,"         295.50","         295.80","         288.15","         289.05","         289.05","         380","        1657.14","     1443000"
01-Jun-2018,"         288.55","         292.70","         286.40","         289.75","         289.75","         414","        1803.38","     1366500"
