Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
29-Jun-2018,"         370.60","         379.50","         370.60","         378.50","         378.50","        1027","        6178.74","     4284800"
28-Jun-2018,"         376.50","         380.25","         368.25","         370.75","         370.75","        2137","       12811.90","     4288000"
27-Jun-2018,"         384.75","         386.75","         373.90","         378.90","         378.90","        1196","        7254.38","     2468800"
26-Jun-2018,"         384.00","         387.85","         378.00","         386.85","         386.85","         577","        3543.73","     1728000"
25-Jun-2018,"         389.45","         390.85","         383.70","         384.95","         384.95","         464","        2879.23","     1208000"
22-Jun-2018,"         376.65","         393.30","         372.80","         390.30","         390.30","         441","        2709.13","      774400"
21-Jun-2018,"         387.00","         388.15","         374.20","         376.30","         376.30","         167","        1011.63","      625600"
20-Jun-2018,"         387.00","         387.50","         379.90","         386.90","         386.90","          84","         515.83","      460800"
19-Jun-2018,"         391.75","         391.75","         383.60","         386.05","         386.05","          70","         433.83","      449600"
18-Jun-2018,"         394.00","         395.85","         392.00","         393.50","         393.50","         197","        1245.10","      406400"
15-Jun-2018,"         395.00","         395.00","         386.30","         390.00","         392.85","          25","         156.11","      105600"
14-Jun-2018,"         395.40","         399.05","         392.00","         398.10","         398.40","           8","          50.64","      120000"
13-Jun-2018,"         405.00","         405.00","         398.75","         398.75","         400.25","          22","         141.46","      116800"
12-Jun-2018,"         399.00","         399.90","         397.90","         399.90","         401.45","           8","          51.06","      115200"
11-Jun-2018,"         406.65","         406.65","         398.65","         398.95","         398.95","          38","         245.19","      120000"
08-Jun-2018,"         405.10","         408.20","         403.00","         407.90","         407.90","          14","          91.16","      126400"
07-Jun-2018,"         403.35","         407.60","         400.40","         407.15","         407.15","          77","         498.59","      123200"
06-Jun-2018,"         388.95","         399.50","         388.95","         398.20","         398.20","          36","         228.09","       96000"
05-Jun-2018,"         388.00","         393.60","         374.85","         392.15","         392.15","          22","         135.65","       83200"
04-Jun-2018,"         394.00","         394.00","         388.50","         390.75","         393.30","          23","         144.06","       70400"
01-Jun-2018,"         398.20","         399.00","         388.15","         396.95","         396.95","          31","         195.62","       60800"
