Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
29-Jun-2018,"         383.40","         384.90","         377.75","         381.45","         381.45","         474","        2709.84","     1675500"
28-Jun-2018,"         381.30","         387.00","         373.70","         375.95","         375.95","         846","        4831.70","     1650000"
27-Jun-2018,"         393.85","         396.55","         381.30","         385.10","         385.10","         737","        4248.02","     1308000"
26-Jun-2018,"         381.00","         396.20","         379.50","         394.75","         394.75","         764","        4416.18","      958500"
25-Jun-2018,"         387.30","         387.30","         382.00","         382.85","         382.85","         292","        1682.33","      433500"
22-Jun-2018,"         381.00","         389.00","         379.50","         387.55","         387.55","          59","         341.28","      130500"
21-Jun-2018,"         389.00","         389.10","         380.00","         382.05","         382.05","          24","         138.65","       94500"
20-Jun-2018,"         390.95","         393.25","         388.70","         391.45","         391.45","          24","         140.70","       78000"
19-Jun-2018,"         391.00","         391.30","         388.00","         390.20","         390.20","          10","          58.48","       55500"
18-Jun-2018,"         395.00","         395.00","         391.40","         391.40","         391.40","           6","          35.38","       45000"
15-Jun-2018,"         387.60","         387.60","         387.60","         387.60","         390.40","           3","          17.54","       45000"
14-Jun-2018,"           0.00","           0.00","           0.00","         392.70","         388.55","           0","           0.00","       42000"
13-Jun-2018,"         396.45","         399.60","         392.70","         392.70","         391.55","           9","          53.51","       42000"
12-Jun-2018,"         399.95","         399.95","         398.20","         398.30","         398.30","           3","          17.95","       40500"
11-Jun-2018,"         399.75","         399.80","         399.75","         399.80","         398.85","           2","          11.99","       36000"
08-Jun-2018,"         390.25","         394.75","         390.25","         394.75","         395.70","           4","          23.48","       34500"
07-Jun-2018,"         384.00","         389.00","         384.00","         387.30","         387.30","           7","          40.66","       28500"
06-Jun-2018,"         387.65","         388.00","         382.40","         383.95","         383.95","          11","          63.43","       25500"
05-Jun-2018,"         376.10","         385.00","         375.95","         384.95","         384.95","           7","          39.82","       18000"
04-Jun-2018,"         385.00","         385.00","         385.00","         385.00","         378.70","           1","           5.78","       12000"
01-Jun-2018,"         385.25","         385.25","         385.25","         385.25","         385.25","           1","           5.78","       13500"
