Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
29-Jun-2018,"         136.45","         139.50","         135.75","         137.45","         137.45","        2244","        4629.76","     6975000"
28-Jun-2018,"         136.60","         138.50","         133.00","         136.45","         136.45","        6052","       12316.07","     6978000"
27-Jun-2018,"         142.00","         142.25","         133.25","         135.50","         135.50","        2113","        4337.68","     3769500"
26-Jun-2018,"         136.10","         145.70","         134.30","         141.65","         141.65","        1948","        4106.90","     2884500"
25-Jun-2018,"         140.85","         143.05","         135.20","         136.50","         136.50","         922","        1916.06","     2247000"
22-Jun-2018,"         141.50","         142.35","         137.50","         141.45","         141.45","         417","         875.17","     1537500"
21-Jun-2018,"         148.40","         148.80","         142.00","         142.75","         142.75","         394","         857.37","     1369500"
20-Jun-2018,"         147.85","         149.75","         147.30","         148.80","         148.80","         175","         390.43","     1171500"
19-Jun-2018,"         146.00","         151.15","         145.70","         146.90","         146.90","         242","         536.55","     1134000"
18-Jun-2018,"         153.60","         153.60","         142.65","         148.70","         148.70","         217","         482.07","     1065000"
15-Jun-2018,"         156.90","         157.05","         151.30","         154.40","         154.40","          94","         217.72","     1090500"
14-Jun-2018,"         155.35","         160.40","         151.05","         154.80","         154.80","         182","         428.90","     1077000"
13-Jun-2018,"         145.30","         155.40","         145.10","         151.80","         151.80","         474","        1072.47","     1071000"
12-Jun-2018,"         145.65","         147.25","         143.05","         143.75","         143.75","         192","         417.92","      820500"
11-Jun-2018,"         136.70","         148.85","         136.70","         143.65","         143.65","         213","         463.48","      700500"
08-Jun-2018,"         133.50","         138.35","         132.00","         135.55","         135.55","          61","         123.99","      621000"
07-Jun-2018,"         135.50","         136.00","         130.95","         134.15","         134.15","          86","         172.57","      613500"
06-Jun-2018,"         132.00","         134.10","         124.00","         132.50","         132.50","         100","         195.27","      607500"
05-Jun-2018,"         124.15","         139.20","         115.60","         128.45","         128.45","         317","         611.23","      598500"
04-Jun-2018,"         151.05","         151.80","         126.40","         128.40","         128.40","         277","         555.21","      456000"
01-Jun-2018,"         165.60","         165.60","         152.25","         156.05","         156.05","          78","         183.17","      310500"
