Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
29-Jun-2018,"          73.25","          77.05","          72.10","          76.00","          76.00","        1866","        8415.25","    12528000"
28-Jun-2018,"          73.00","          75.15","          71.55","          72.10","          72.10","        1821","        8052.09","    12564000"
27-Jun-2018,"          75.85","          75.85","          72.70","          73.75","          73.75","        1319","        5846.77","     9432000"
26-Jun-2018,"          76.00","          78.00","          75.30","          76.10","          76.10","         890","        4097.19","     6276000"
25-Jun-2018,"          78.95","          79.35","          75.45","          75.90","          75.90","         488","        2270.33","     4404000"
22-Jun-2018,"          78.20","          79.25","          77.20","          78.90","          78.90","         173","         813.28","     2790000"
21-Jun-2018,"          79.25","          79.50","          77.20","          78.05","          78.05","         212","         994.05","     2388000"
20-Jun-2018,"          79.25","          80.25","          78.50","          79.20","          79.20","         151","         717.40","     1638000"
19-Jun-2018,"          80.35","          81.50","          78.60","          79.35","          79.35","          98","         466.43","     1320000"
18-Jun-2018,"          80.70","          80.70","          78.85","          79.85","          79.85","          49","         234.39","     1134000"
15-Jun-2018,"          84.10","          84.10","          80.60","          80.85","          80.85","          35","         171.85","     1044000"
14-Jun-2018,"          83.75","          84.30","          82.50","          83.65","          83.85","          24","         120.02","      900000"
13-Jun-2018,"          86.60","          86.60","          84.00","          84.30","          84.30","          33","         168.95","      792000"
12-Jun-2018,"          84.00","          86.10","          83.00","          86.05","          86.05","          20","         101.39","      642000"
11-Jun-2018,"          83.30","          85.45","          83.05","          83.35","          83.35","          56","         282.84","      618000"
08-Jun-2018,"          82.45","          83.60","          82.45","          83.60","          83.60","          29","         144.53","      432000"
07-Jun-2018,"          79.75","          82.70","          78.80","          81.80","          81.80","          12","          58.24","      276000"
06-Jun-2018,"          77.40","          79.40","          76.40","          79.40","          79.40","          11","          51.10","      240000"
05-Jun-2018,"          77.85","          77.85","          74.70","          75.40","          76.70","          13","          59.14","      234000"
04-Jun-2018,"          79.40","          79.40","          76.60","          76.60","          77.40","           5","          23.48","      192000"
01-Jun-2018,"          79.70","          84.90","          78.25","          79.00","          79.00","          36","         176.88","      180000"
