Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
29-Jun-2018,"         585.30","         597.00","         575.90","         594.55","         594.55","        1107","        5209.71","     3195200"
28-Jun-2018,"         592.45","         592.50","         575.70","         584.95","         584.95","        3091","       14449.76","     3237600"
27-Jun-2018,"         595.60","         596.90","         587.90","         591.90","         591.90","        1375","        6502.07","     2096800"
26-Jun-2018,"         598.05","         605.85","         591.85","         594.90","         594.90","        1054","        5041.42","     1485600"
25-Jun-2018,"         605.00","         607.10","         598.00","         598.90","         598.90","        1359","        6543.14","     1023200"
22-Jun-2018,"         607.55","         608.45","         603.50","         606.35","         606.35","          95","         460.21","      102400"
21-Jun-2018,"         611.80","         612.00","         605.05","         605.90","         605.90","          18","          87.72","       53600"
20-Jun-2018,"         597.50","         609.90","         597.50","         609.95","         609.95","          27","         130.96","       50400"
19-Jun-2018,"         606.00","         606.00","         597.25","         598.75","         598.75","          31","         148.84","       32800"
18-Jun-2018,"         612.35","         612.35","         608.00","         609.45","         609.45","           3","          14.63","       16000"
15-Jun-2018,"         620.05","         622.05","         620.05","         622.05","         615.80","           3","          14.90","       13600"
14-Jun-2018,"         611.85","         611.85","         609.75","         610.00","         615.25","           5","          24.41","       13600"
13-Jun-2018,"         611.50","         619.75","         611.50","         619.75","         614.25","           3","          14.77","       12000"
12-Jun-2018,"         612.55","         612.55","         612.55","         612.55","         613.80","           1","           4.90","       12000"
11-Jun-2018,"         611.55","         611.55","         611.55","         611.55","         614.30","           1","           4.89","       11200"
08-Jun-2018,"         611.65","         611.65","         606.00","         606.00","         610.05","           2","           9.74","       11200"
07-Jun-2018,"         614.80","         614.80","         614.80","         614.80","         613.30","           1","           4.92","        9600"
06-Jun-2018,"         609.80","         609.80","         609.80","         609.80","         612.95","           1","           4.88","       10400"
05-Jun-2018,"         602.40","         604.55","         601.45","         604.55","         604.55","           6","          28.91","       11200"
04-Jun-2018,"         595.65","         595.65","         595.65","         595.65","         610.10","           1","           4.77","        8000"
01-Jun-2018,"         609.10","         610.65","         599.05","         602.90","         602.90","           9","          43.58","        7200"
