Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
29-Jun-2018,"         155.10","         156.75","         151.75","         154.15","         154.15","        4735","       21904.91","    33585000"
28-Jun-2018,"         151.10","         159.55","         149.15","         153.10","         153.10","        9920","       45999.99","    31470000"
27-Jun-2018,"         162.90","         162.95","         154.00","         155.20","         155.20","        5174","       24408.90","    20247000"
26-Jun-2018,"         165.45","         169.00","         165.00","         165.85","         165.85","        3518","       17658.09","    12498000"
25-Jun-2018,"         170.00","         170.00","         165.25","         166.10","         166.10","        1186","        5919.01","     6777000"
22-Jun-2018,"         170.50","         172.25","         168.70","         170.15","         170.15","         828","        4237.23","     5283000"
21-Jun-2018,"         166.65","         171.60","         164.20","         169.85","         169.85","         790","        3969.69","     4677000"
20-Jun-2018,"         169.50","         169.50","         165.70","         166.25","         166.25","         323","        1612.49","     3786000"
19-Jun-2018,"         173.25","         173.25","         168.20","         169.00","         169.00","         455","        2310.07","     3315000"
18-Jun-2018,"         170.85","         177.05","         170.55","         174.10","         174.10","         256","        1339.96","     2739000"
15-Jun-2018,"         170.60","         172.10","         168.15","         168.60","         168.60","         147","         746.38","     2652000"
14-Jun-2018,"         174.00","         174.60","         171.70","         172.30","         172.30","         156","         808.20","     2544000"
13-Jun-2018,"         174.35","         175.35","         173.50","         175.35","         175.35","          64","         334.56","     2331000"
12-Jun-2018,"         176.30","         176.30","         174.25","         175.20","         175.20","          37","         194.32","     2262000"
11-Jun-2018,"         175.70","         176.90","         173.95","         174.10","         174.10","          52","         274.12","     2277000"
08-Jun-2018,"         172.75","         175.10","         172.50","         175.00","         175.00","          29","         151.13","     2280000"
07-Jun-2018,"         174.00","         175.70","         173.00","         175.30","         175.30","          40","         210.07","     2274000"
06-Jun-2018,"         171.95","         174.50","         171.35","         174.10","         174.10","          37","         191.97","     2265000"
05-Jun-2018,"         173.00","         173.15","         170.40","         172.95","         172.95","          99","         510.18","     2226000"
04-Jun-2018,"         172.50","         173.15","         169.30","         171.70","         171.70","         398","        2047.49","     2103000"
01-Jun-2018,"         174.50","         175.40","         171.00","         172.10","         172.10","         413","        2142.37","     1245000"
