Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
29-Jun-2018,"          46.40","          46.60","          44.05","          46.00","          46.00","        1526","        9155.90","   137649600"
28-Jun-2018,"          45.70","          47.10","          45.15","          46.25","          46.25","        6134","       37523.71","   135141600"
27-Jun-2018,"          47.90","          47.90","          45.30","          45.85","          45.85","        4349","       26564.05","   109665600"
26-Jun-2018,"          48.15","          49.00","          47.50","          48.05","          48.05","        3194","       20427.41","    71808000"
25-Jun-2018,"          47.95","          48.75","          47.95","          48.20","          48.20","        2032","       13007.25","    38293200"
22-Jun-2018,"          48.35","          48.70","          47.90","          48.25","          48.25","         357","        2280.58","    19813200"
21-Jun-2018,"          48.80","          49.25","          48.10","          48.50","          48.50","         377","        2425.20","    17067600"
20-Jun-2018,"          48.70","          48.95","          47.85","          48.85","          48.85","         299","        1911.91","    12777600"
19-Jun-2018,"          49.20","          49.20","          47.85","          48.25","          48.25","         133","         847.86","     9213600"
18-Jun-2018,"          49.55","          49.80","          49.10","          49.30","          49.30","         147","         959.21","     7840800"
15-Jun-2018,"          50.30","          50.75","          49.50","          49.85","          49.85","          64","         422.72","     6270000"
14-Jun-2018,"          50.50","          50.60","          49.80","          50.55","          50.55","          71","         471.11","     5874000"
13-Jun-2018,"          51.00","          51.15","          50.45","          50.55","          50.55","          91","         610.90","     5134800"
12-Jun-2018,"          50.65","          50.65","          50.00","          50.60","          50.60","          48","         318.92","     4474800"
11-Jun-2018,"          50.05","          51.10","          49.70","          50.35","          50.35","          42","         280.47","     4092000"
08-Jun-2018,"          48.10","          49.90","          48.10","          49.85","          49.85","          42","         273.96","     3986400"
07-Jun-2018,"          48.60","          49.60","          48.60","          49.20","          50.05","         122","         791.51","     4012800"
06-Jun-2018,"          46.55","          48.40","          46.55","          48.25","          48.25","          45","         282.65","     3880800"
05-Jun-2018,"          47.55","          47.55","          45.60","          46.10","          46.10","          75","         457.96","     3735600"
04-Jun-2018,"          49.30","          49.30","          47.80","          47.80","          47.80","          29","         187.26","     3537600"
01-Jun-2018,"          51.60","          51.60","          49.40","          49.45","          49.45","          53","         350.71","     3405600"
