Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
29-Jun-2018,"         157.60","         157.60","         149.15","         149.90","         149.90","         941","        5699.63","    33652000"
28-Jun-2018,"         149.75","         155.00","         145.05","         150.55","         150.55","        2411","       14353.49","    32524000"
27-Jun-2018,"         155.25","         156.00","         146.35","         147.35","         147.35","        2747","       16625.53","    30620000"
26-Jun-2018,"         155.00","         159.70","         153.90","         154.50","         154.50","        6653","       41683.58","    24116000"
25-Jun-2018,"         156.95","         158.05","         153.50","         154.55","         154.55","        2908","       18163.73","    12536000"
22-Jun-2018,"         154.20","         157.40","         153.85","         156.80","         156.80","         324","        2019.72","     6516000"
21-Jun-2018,"         153.50","         155.15","         151.00","         154.55","         154.55","         322","        1976.98","     6732000"
20-Jun-2018,"         152.70","         155.90","         152.70","         155.05","         155.05","         209","        1289.18","     6724000"
19-Jun-2018,"         150.50","         152.55","         149.95","         151.35","         151.35","          73","         441.74","     6436000"
18-Jun-2018,"         151.40","         153.90","         149.00","         149.65","         149.65","        1799","       10902.18","     6516000"
15-Jun-2018,"         151.40","         153.15","         151.40","         152.30","         152.30","         137","         833.91","     3092000"
14-Jun-2018,"         151.50","         154.25","         150.75","         151.50","         151.50","         734","        4469.93","     3072000"
13-Jun-2018,"         150.55","         156.90","         150.40","         153.30","         153.30","         345","        2112.32","     1864000"
12-Jun-2018,"         149.20","         150.30","         149.00","         149.35","         149.35","          36","         215.30","     1716000"
11-Jun-2018,"         148.45","         152.95","         148.00","         149.05","         149.05","         213","        1279.42","     1696000"
08-Jun-2018,"         147.30","         148.90","         146.00","         148.35","         148.35","          36","         212.89","     1584000"
07-Jun-2018,"         143.60","         148.80","         141.10","         147.00","         154.40","          90","         516.34","     1524000"
06-Jun-2018,"         150.00","         151.50","         142.75","         143.70","         143.70","         118","         690.95","     1424000"
05-Jun-2018,"         150.50","         155.40","         147.40","         149.55","         149.55","         152","         918.67","     1268000"
04-Jun-2018,"         164.15","         164.15","         150.35","         152.60","         152.60","         123","         763.24","     1024000"
01-Jun-2018,"         165.10","         165.70","         163.35","         164.10","         164.10","         103","         679.24","      896000"
