Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
29-Jun-2018,"        2531.10","        2585.00","        2515.10","        2522.85","        2522.85","        1270","        9770.84","     2032460"
28-Jun-2018,"        2535.00","        2552.00","        2485.00","        2536.15","        2536.15","        2210","       16819.61","     2034272"
27-Jun-2018,"        2533.10","        2561.95","        2516.65","        2533.75","        2533.75","        2399","       18386.65","     1769720"
26-Jun-2018,"        2522.00","        2555.00","        2520.00","        2533.00","        2533.00","        1530","       11721.43","     1295278"
25-Jun-2018,"        2605.00","        2632.00","        2499.00","        2512.90","        2512.90","        2009","       15538.06","      920798"
22-Jun-2018,"        2520.00","        2610.00","        2493.85","        2592.75","        2592.75","        1495","       11566.50","      502830"
21-Jun-2018,"        2555.00","        2572.15","        2515.95","        2523.50","        2523.50","         157","        1207.62","      119290"
20-Jun-2018,"        2542.00","        2554.15","        2516.30","        2542.85","        2542.85","          76","         582.46","       96942"
19-Jun-2018,"        2545.70","        2552.00","        2500.00","        2529.90","        2529.90","         164","        1248.68","       89392"
18-Jun-2018,"        2510.00","        2545.95","        2495.00","        2541.20","        2541.20","          68","         517.53","       60400"
15-Jun-2018,"        2434.95","        2502.95","        2425.00","        2500.95","        2500.95","          63","         469.04","       54360"
14-Jun-2018,"        2411.00","        2426.55","        2389.60","        2421.30","        2421.30","          36","         261.47","       56776"
13-Jun-2018,"        2446.95","        2447.00","        2411.00","        2438.45","        2438.45","          33","         242.45","       51340"
12-Jun-2018,"        2432.55","        2451.45","        2431.25","        2440.00","        2472.50","          18","         132.61","       47112"
11-Jun-2018,"        2425.20","        2442.65","        2398.25","        2403.50","        2403.50","          38","         277.59","       48018"
08-Jun-2018,"        2395.00","        2424.65","        2395.00","        2401.75","        2401.75","          25","         181.73","       43488"
07-Jun-2018,"        2385.90","        2411.00","        2374.00","        2402.50","        2402.50","          19","         137.49","       40770"
06-Jun-2018,"        2346.15","        2383.35","        2346.15","        2383.35","        2419.35","           6","          42.74","       40468"
05-Jun-2018,"        2377.00","        2377.00","        2297.00","        2326.35","        2326.35","          45","         315.76","       40166"
04-Jun-2018,"        2425.95","        2455.05","        2401.00","        2407.20","        2433.30","          44","         320.71","       33824"
01-Jun-2018,"        2398.00","        2433.60","        2395.65","        2431.10","        2431.10","          39","         284.41","       25066"
