Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
29-Jun-2018,"         249.85","         259.55","         248.45","         258.75","         258.75","        2194","       22271.15","     8380000"
28-Jun-2018,"         247.65","         251.05","         246.00","         248.10","         248.10","        2018","       20095.65","     7464000"
27-Jun-2018,"         252.00","         253.75","         246.20","         248.35","         248.35","        1383","       13788.47","     4896000"
26-Jun-2018,"         251.10","         255.40","         250.00","         252.55","         252.55","         537","        5441.02","     2364000"
25-Jun-2018,"         253.25","         254.95","         250.50","         251.35","         251.35","         426","        4297.56","     1744000"
22-Jun-2018,"         250.80","         253.70","         249.70","         252.55","         252.55","         235","        2363.06","      832000"
21-Jun-2018,"         255.30","         255.45","         251.00","         252.25","         252.25","         133","        1344.91","      472000"
20-Jun-2018,"         250.35","         256.10","         250.00","         255.00","         255.00","         110","        1115.07","      456000"
19-Jun-2018,"         252.50","         252.50","         248.55","         249.50","         249.50","          42","         420.56","      328000"
18-Jun-2018,"         252.00","         254.50","         251.75","         252.10","         254.00","          20","         202.73","      208000"
15-Jun-2018,"         251.55","         252.85","         249.05","         252.25","         252.25","          24","         240.99","      184000"
14-Jun-2018,"         252.55","         253.60","         252.00","         253.15","         253.15","           7","          70.78","      176000"
13-Jun-2018,"         263.80","         263.80","         254.65","         254.85","         256.00","          14","         143.76","      184000"
12-Jun-2018,"         255.40","         255.40","         253.70","         253.70","         253.70","           2","          20.36","      168000"
11-Jun-2018,"         259.05","         259.05","         254.10","         254.10","         254.10","           7","          72.02","      168000"
08-Jun-2018,"         258.40","         262.90","         258.40","         259.00","         259.00","           9","          93.62","      160000"
07-Jun-2018,"         260.10","         260.10","         257.50","         257.50","         258.95","           8","          82.86","      128000"
06-Jun-2018,"         253.15","         258.70","         253.15","         258.50","         258.50","           9","          92.17","      120000"
05-Jun-2018,"         256.35","         256.35","         250.00","         253.75","         253.75","          10","         101.19","      104000"
04-Jun-2018,"         258.50","         258.50","         256.05","         256.05","         258.15","           5","          51.41","       80000"
01-Jun-2018,"         257.10","         258.55","         256.25","         256.70","         256.70","          12","         123.58","       60000"
