Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
29-Jun-2018,"          74.60","          78.45","          74.55","          77.55","          77.55","        3350","       15522.50","    84612000"
28-Jun-2018,"          74.30","          77.20","          73.70","          74.20","          74.20","       10164","       46195.40","    86010000"
27-Jun-2018,"          81.15","          81.40","          75.45","          76.10","          76.10","        5548","       25733.03","    45024000"
26-Jun-2018,"          80.95","          81.70","          79.55","          80.90","          80.90","        2571","       12446.61","    25470000"
25-Jun-2018,"          82.80","          82.80","          80.60","          81.05","          81.05","        1659","        8149.70","    14676000"
22-Jun-2018,"          81.25","          82.90","          80.90","          82.80","          82.80","         754","        3706.28","     8574000"
21-Jun-2018,"          83.80","          83.80","          81.25","          81.80","          81.80","         307","        1518.15","     5544000"
20-Jun-2018,"          81.05","          83.20","          79.85","          82.75","          82.75","         500","        2439.63","     4638000"
19-Jun-2018,"          80.85","          82.15","          80.10","          80.35","          80.35","         332","        1611.58","     3018000"
18-Jun-2018,"          82.70","          83.10","          80.90","          81.35","          81.35","         141","         692.70","     2160000"
15-Jun-2018,"          84.20","          84.30","          82.50","          83.10","          83.10","         109","         544.06","     1620000"
14-Jun-2018,"          84.30","          85.20","          84.00","          84.65","          84.65","          57","         289.08","     1368000"
13-Jun-2018,"          85.05","          86.40","          84.25","          84.55","          84.55","         141","         722.42","     1248000"
12-Jun-2018,"          85.20","          85.20","          83.85","          84.90","          84.90","          49","         248.27","     1056000"
11-Jun-2018,"          84.75","          86.00","          84.50","          85.00","          85.00","          97","         496.72","      900000"
08-Jun-2018,"          83.00","          84.00","          82.50","          83.10","          83.10","          48","         239.28","      732000"
07-Jun-2018,"          82.00","          84.05","          82.00","          83.95","          83.95","          42","         209.71","      624000"
06-Jun-2018,"          79.50","          80.80","          79.50","          80.80","          81.55","          10","          48.23","      582000"
05-Jun-2018,"          81.60","          81.75","          77.80","          79.80","          79.80","          39","         185.96","      558000"
04-Jun-2018,"          83.70","          83.90","          81.20","          82.40","          82.40","          25","         124.13","      522000"
01-Jun-2018,"          82.90","          84.25","          80.00","          83.30","          83.30","          57","         282.38","      534000"
