Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
29-Jun-2018,"         805.95","         841.40","         801.50","         834.15","         834.15","        1318","        6532.31","     1473600"
28-Jun-2018,"         797.30","         812.00","         797.10","         800.65","         800.65","        2039","        9827.41","     1464600"
27-Jun-2018,"         825.95","         827.60","         805.25","         811.55","         811.55","         880","        4298.58","      780000"
26-Jun-2018,"         825.00","         836.05","         819.25","         832.05","         832.05","         623","        3095.94","      520200"
25-Jun-2018,"         839.45","         839.45","         825.25","         827.50","         827.50","         414","        2066.77","      278400"
22-Jun-2018,"         836.45","         839.95","         831.15","         838.60","         838.60","          35","         175.87","       72600"
21-Jun-2018,"         839.55","         842.00","         833.95","         838.10","         838.10","          41","         206.57","       65400"
20-Jun-2018,"         818.20","         835.35","         817.10","         835.95","         835.95","          78","         386.50","       55200"
19-Jun-2018,"         828.45","         829.05","         820.00","         823.35","         823.35","          30","         148.64","       40200"
18-Jun-2018,"         831.50","         834.00","         828.30","         831.95","         836.05","          11","          54.87","       33000"
15-Jun-2018,"         840.00","         840.00","         837.00","         838.80","         838.80","           9","          45.33","       33000"
14-Jun-2018,"         837.00","         844.00","         837.00","         840.00","         842.00","          12","          60.61","       28800"
13-Jun-2018,"         837.50","         841.20","         836.80","         836.90","         836.90","           9","          45.27","       22800"
12-Jun-2018,"         850.00","         855.30","         839.25","         839.25","         844.75","          10","          50.81","       24000"
11-Jun-2018,"         873.45","         876.15","         860.00","         860.00","         860.00","          13","          67.70","       21600"
08-Jun-2018,"         824.00","         863.75","         821.70","         851.40","         851.40","          42","         213.10","       21600"
07-Jun-2018,"         832.00","         835.10","         832.00","         835.10","         835.10","           8","          39.97","       18000"
06-Jun-2018,"         819.85","         819.90","         819.85","         819.90","         819.90","           2","           9.84","       15000"
05-Jun-2018,"           0.00","           0.00","           0.00","         820.00","         811.05","           0","           0.00","       15600"
04-Jun-2018,"         809.00","         820.00","         809.00","         820.00","         819.50","           4","          19.57","       15600"
01-Jun-2018,"         824.00","         824.05","         808.10","         811.50","         810.35","          10","          49.03","       15000"
