Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
29-Jun-2018,"         344.90","         346.70","         337.05","         341.25","         341.25","        1385","        5915.33","     3793750"
28-Jun-2018,"         350.50","         351.00","         334.65","         337.05","         337.05","        2300","        9864.37","     3751250"
27-Jun-2018,"         366.30","         366.30","         348.45","         351.95","         351.95","        1511","        6714.61","     2300000"
26-Jun-2018,"         363.00","         371.45","         363.00","         365.55","         365.55","         602","        2760.71","     1347500"
25-Jun-2018,"         358.75","         371.15","         358.10","         364.80","         364.80","         779","        3558.43","     1001250"
22-Jun-2018,"         347.35","         361.40","         347.35","         360.50","         360.50","         289","        1291.86","      617500"
21-Jun-2018,"         345.95","         353.00","         344.75","         348.90","         348.90","         185","         808.00","      513750"
20-Jun-2018,"         345.55","         349.00","         340.00","         345.15","         345.15","         299","        1282.98","      403750"
19-Jun-2018,"         351.15","         353.05","         344.40","         347.15","         347.15","          75","         325.99","      197500"
18-Jun-2018,"         358.75","         358.75","         352.10","         352.70","         352.70","          69","         305.26","      146250"
15-Jun-2018,"         366.00","         369.70","         356.50","         357.10","         357.10","          47","         211.88","       95000"
14-Jun-2018,"         361.50","         364.05","         358.50","         361.70","         361.70","          17","          76.75","       83750"
13-Jun-2018,"         370.95","         370.95","         362.75","         363.35","         363.35","          17","          77.74","       72500"
12-Jun-2018,"         368.00","         370.15","         365.00","         366.00","         366.00","          15","          69.02","       58750"
11-Jun-2018,"         365.00","         370.70","         365.00","         366.35","         366.35","           9","          41.33","       48750"
08-Jun-2018,"         362.00","         364.85","         361.60","         364.85","         368.15","           4","          18.15","       46250"
07-Jun-2018,"         373.60","         377.00","         368.95","         370.10","         370.10","          13","          60.71","       46250"
06-Jun-2018,"         358.65","         366.00","         358.65","         366.00","         366.00","           4","          18.06","       41250"
05-Jun-2018,"         351.60","         352.90","         350.00","         350.00","         356.50","          10","          43.97","       42500"
04-Jun-2018,"         371.00","         371.00","         355.00","         355.00","         355.00","           8","          36.51","       31250"
01-Jun-2018,"         372.05","         374.00","         363.25","         363.25","         366.35","          11","          50.75","       28750"
