Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
29-Jun-2018,"         201.60","         210.55","         201.55","         209.65","         209.65","         453","        3183.94","     2647821"
28-Jun-2018,"         206.65","         213.05","         194.95","         198.85","         198.85","        1348","        9376.92","     2522058"
27-Jun-2018,"         212.60","         213.05","         206.20","         207.60","         207.60","         272","        1929.61","      992508"
26-Jun-2018,"         210.05","         213.70","         208.65","         212.05","         212.05","         202","        1448.62","      805563"
25-Jun-2018,"         210.20","         210.20","         205.00","         208.20","         208.20","         129","         905.61","      584628"
22-Jun-2018,"         210.75","         211.50","         209.15","         211.10","         211.10","          33","         236.03","      397683"
21-Jun-2018,"         212.50","         212.90","         209.75","         210.50","         210.50","          19","         136.41","      336501"
20-Jun-2018,"         212.80","         214.60","         210.00","         211.35","         211.35","          23","         165.41","      299112"
19-Jun-2018,"         217.25","         217.25","         212.20","         212.70","         212.70","          23","         167.57","      271920"
18-Jun-2018,"         217.10","         220.30","         213.95","         215.65","         218.85","          59","         434.53","      244728"
15-Jun-2018,"           0.00","           0.00","           0.00","         222.00","         224.30","           0","           0.00","      132561"
14-Jun-2018,"         222.00","         222.00","         222.00","         222.00","         222.00","           1","           7.55","      132561"
13-Jun-2018,"         224.40","         224.85","         221.00","         221.00","         225.65","          15","         114.02","      129162"
12-Jun-2018,"         223.30","         223.35","         222.85","         222.85","         226.80","           5","          37.93","       91773"
11-Jun-2018,"         221.30","         221.30","         221.30","         221.30","         221.35","           1","           7.52","       84975"
08-Jun-2018,"         224.00","         224.00","         224.00","         224.00","         222.80","           6","          45.63","       81576"
07-Jun-2018,"         221.25","         223.90","         221.25","         222.35","         224.80","           9","          68.14","       67980"
06-Jun-2018,"           0.00","           0.00","           0.00","         217.55","         219.35","           0","           0.00","       44187"
05-Jun-2018,"         218.55","         218.55","         217.45","         217.55","         217.10","          16","         118.85","       44187"
04-Jun-2018,"           0.00","           0.00","           0.00","         215.00","         220.90","           0","           0.00","        3399"
01-Jun-2018,"           0.00","           0.00","           0.00","         215.00","         217.80","           0","           0.00","        3399"
