Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
29-Jun-2018,"        1141.75","        1158.20","        1132.55","        1147.25","        1147.25","        3833","       22007.26","    15863000"
28-Jun-2018,"        1176.05","        1197.80","        1124.60","        1139.90","        1139.90","       17325","      100349.23","    15729000"
27-Jun-2018,"        1198.00","        1202.65","        1183.00","        1186.75","        1186.75","        8438","       50284.57","    11093000"
26-Jun-2018,"        1200.00","        1210.00","        1193.60","        1198.20","        1198.20","        7633","       45932.76","     8441500"
25-Jun-2018,"        1206.00","        1211.35","        1192.00","        1200.90","        1200.90","        6833","       41066.77","     5476000"
22-Jun-2018,"        1187.00","        1213.90","        1183.20","        1205.65","        1205.65","        1961","       11710.33","     2762500"
21-Jun-2018,"        1203.40","        1208.60","        1175.60","        1181.15","        1181.15","        2833","       16915.31","     1973000"
20-Jun-2018,"        1200.40","        1209.00","        1195.00","        1204.15","        1204.15","        1258","        7570.96","      695500"
19-Jun-2018,"        1210.00","        1210.00","        1190.00","        1192.25","        1192.25","         226","        1351.38","      259000"
18-Jun-2018,"        1178.25","        1212.00","        1178.25","        1207.05","        1207.05","         106","         639.39","      223000"
15-Jun-2018,"        1190.00","        1210.85","        1187.55","        1199.95","        1199.95","         114","         684.47","      217500"
14-Jun-2018,"        1216.45","        1230.00","        1190.10","        1195.65","        1195.65","         283","        1708.83","      212500"
13-Jun-2018,"        1239.00","        1239.00","        1200.00","        1218.00","        1218.00","         237","        1438.51","      202500"
12-Jun-2018,"        1208.80","        1236.50","        1192.50","        1229.30","        1229.30","          52","         314.76","      185500"
11-Jun-2018,"        1211.00","        1227.00","        1209.10","        1213.00","        1213.00","          21","         127.96","      185000"
08-Jun-2018,"        1205.70","        1213.55","        1202.50","        1213.25","        1213.25","          22","         132.89","      188000"
07-Jun-2018,"        1194.40","        1222.45","        1192.10","        1215.10","        1215.10","          52","         313.80","      189500"
06-Jun-2018,"        1163.65","        1196.15","        1163.65","        1182.20","        1182.20","         105","         619.48","      187000"
05-Jun-2018,"        1179.25","        1179.25","        1129.00","        1158.80","        1158.80","         237","        1363.30","      176500"
04-Jun-2018,"        1244.00","        1245.00","        1177.95","        1185.90","        1185.90","         377","        2267.40","      159500"
01-Jun-2018,"        1276.00","        1277.00","        1238.95","        1242.55","        1242.55","         120","         750.44","       62500"
