Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
29-Jun-2018,"         383.95","         387.50","         373.70","         379.25","         379.25","        1546","        9381.32","     7540800"
28-Jun-2018,"         387.90","         399.60","         377.70","         380.50","         380.50","        2904","       18069.47","     7132800"
27-Jun-2018,"         405.45","         406.15","         384.85","         391.20","         391.20","        2912","       18314.91","     5390400"
26-Jun-2018,"         412.00","         414.65","         404.00","         405.05","         405.05","        1338","        8767.11","     2440000"
25-Jun-2018,"         414.15","         424.40","         412.90","         415.00","         415.00","         617","        4135.79","     1051200"
22-Jun-2018,"         410.60","         416.75","         408.75","         412.10","         412.10","         254","        1673.82","      590400"
21-Jun-2018,"         414.75","         416.25","         412.20","         414.00","         414.00","         171","        1133.35","      441600"
20-Jun-2018,"         412.40","         414.50","         405.50","         414.05","         414.05","          50","         328.99","      291200"
19-Jun-2018,"         404.05","         413.50","         402.35","         411.05","         411.05","          84","         550.23","      267200"
18-Jun-2018,"         405.00","         405.95","         398.80","         404.45","         404.45","          49","         315.59","      256000"
15-Jun-2018,"         404.20","         409.20","         398.35","         400.40","         400.40","         113","         729.25","      208000"
14-Jun-2018,"         403.10","         403.75","         398.65","         401.70","         401.70","          58","         372.11","      169600"
13-Jun-2018,"         391.00","         402.50","         389.45","         396.35","         396.35","          86","         545.98","      156800"
12-Jun-2018,"         378.00","         385.15","         376.55","         383.50","         383.50","          39","         238.41","      102400"
11-Jun-2018,"         371.05","         375.30","         368.45","         374.95","         371.90","           9","          53.52","       97600"
08-Jun-2018,"         361.10","         372.40","         361.10","         365.30","         368.00","          16","          93.81","       99200"
07-Jun-2018,"         355.00","         359.30","         355.00","         358.50","         358.50","          11","          62.95","       99200"
06-Jun-2018,"         354.75","         362.60","         351.00","         354.75","         354.75","          32","         183.00","       94400"
05-Jun-2018,"         353.15","         353.95","         349.00","         351.20","         351.20","          13","          73.28","       80000"
04-Jun-2018,"         361.10","         361.10","         354.50","         355.20","         355.20","          15","          85.60","       80000"
01-Jun-2018,"         370.60","         370.60","         356.50","         357.80","         357.80","          31","         179.95","       76800"
