Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
29-Jun-2018,"        1159.95","        1190.55","        1159.95","        1186.90","        1186.90","         884","        7276.17","     2126600"
28-Jun-2018,"        1186.55","        1188.45","        1151.40","        1159.60","        1159.60","        2477","       20211.76","     2163000"
27-Jun-2018,"        1195.05","        1207.65","        1185.75","        1188.60","        1188.60","        1335","       11164.42","     1213100"
26-Jun-2018,"        1190.00","        1200.35","        1183.50","        1196.30","        1196.30","        1256","       10500.29","      650300"
25-Jun-2018,"        1193.35","        1196.00","        1185.60","        1188.15","        1188.15","         251","        2090.03","      235200"
22-Jun-2018,"        1184.00","        1194.05","        1172.55","        1189.55","        1189.55","         184","        1521.00","      105700"
21-Jun-2018,"        1193.60","        1194.05","        1183.00","        1184.10","        1184.10","          72","         598.42","       46200"
20-Jun-2018,"        1204.95","        1204.95","        1199.00","        1199.90","        1199.90","          15","         126.14","       28700"
19-Jun-2018,"        1208.45","        1210.45","        1193.00","        1199.85","        1199.85","          34","         286.19","       27300"
18-Jun-2018,"        1227.90","        1227.90","        1210.45","        1211.70","        1211.70","           9","          76.56","       25200"
15-Jun-2018,"        1232.00","        1232.00","        1230.00","        1230.00","        1229.80","           2","          17.23","       26600"
14-Jun-2018,"        1250.00","        1250.00","        1245.00","        1247.00","        1242.60","           4","          34.91","       26600"
13-Jun-2018,"        1235.00","        1255.90","        1235.00","        1245.95","        1250.05","          14","         122.16","       25200"
12-Jun-2018,"        1234.85","        1235.00","        1225.00","        1235.00","        1235.00","           9","          77.50","       20300"
11-Jun-2018,"        1235.05","        1236.20","        1235.05","        1236.20","        1236.20","           5","          43.26","       17500"
08-Jun-2018,"        1250.55","        1253.30","        1248.45","        1248.45","        1242.30","           6","          52.51","       14700"
07-Jun-2018,"        1240.05","        1240.05","        1230.35","        1230.35","        1247.10","           2","          17.29","       13300"
06-Jun-2018,"        1242.00","        1244.00","        1236.00","        1236.00","        1243.50","          11","          95.57","       12600"
05-Jun-2018,"        1248.95","        1257.65","        1246.00","        1246.00","        1248.25","          10","          87.62","        7000"
04-Jun-2018,"        1249.00","        1250.00","        1248.70","        1250.00","        1247.30","           5","          43.60","        3500"
01-Jun-2018,"           0.00","           0.00","           0.00","        1254.70","        1261.55","           0","           0.00","         700"
