Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
29-Jun-2018,"        1217.05","        1240.00","        1212.55","        1227.10","        1227.10","        1233","       12090.34","     2092800"
28-Jun-2018,"        1213.85","        1238.45","        1211.70","        1220.50","        1220.50","        2092","       20522.82","     2048800"
27-Jun-2018,"        1195.00","        1219.35","        1195.00","        1211.85","        1211.85","        1566","       15175.87","     1264800"
26-Jun-2018,"        1171.70","        1204.00","        1168.00","        1197.10","        1197.10","         621","        5928.42","      556800"
25-Jun-2018,"        1179.95","        1186.70","        1165.50","        1168.35","        1168.35","         498","        4694.96","      364000"
22-Jun-2018,"        1161.00","        1176.00","        1152.85","        1175.10","        1175.10","          55","         512.18","       36800"
21-Jun-2018,"        1165.60","        1182.95","        1160.95","        1171.20","        1171.20","          21","         196.98","       22400"
20-Jun-2018,"        1174.95","        1175.00","        1171.45","        1173.65","        1173.65","           7","          65.74","       21600"
19-Jun-2018,"        1170.60","        1175.00","        1165.10","        1167.45","        1167.45","          12","         112.44","       16800"
18-Jun-2018,"        1176.95","        1176.95","        1169.55","        1169.55","        1169.55","           5","          46.93","       13600"
15-Jun-2018,"        1172.10","        1172.10","        1166.15","        1166.15","        1166.15","           7","          65.44","       12000"
14-Jun-2018,"           0.00","           0.00","           0.00","        1172.00","        1180.75","           0","           0.00","       15200"
13-Jun-2018,"        1177.05","        1180.30","        1172.00","        1172.00","        1179.50","           4","          37.68","       15200"
12-Jun-2018,"        1163.25","        1185.00","        1163.25","        1178.30","        1178.30","           9","          84.79","       13600"
11-Jun-2018,"        1173.60","        1173.60","        1149.45","        1149.70","        1149.70","           8","          74.34","       10400"
08-Jun-2018,"        1176.65","        1176.65","        1167.30","        1167.30","        1167.30","           6","          56.33","       11200"
07-Jun-2018,"        1166.35","        1171.75","        1166.35","        1168.65","        1176.15","           5","          46.79","       10400"
06-Jun-2018,"        1163.95","        1164.00","        1149.00","        1154.45","        1157.95","           6","          55.49","        6400"
05-Jun-2018,"           0.00","           0.00","           0.00","        1147.45","        1148.65","           0","           0.00","        1600"
04-Jun-2018,"        1147.45","        1147.45","        1147.45","        1147.45","        1147.45","           1","           9.18","        1600"
01-Jun-2018,"           0.00","           0.00","           0.00","        1137.00","        1174.80","           0","           0.00","         800"
