Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
29-Jun-2018,"         150.65","         153.50","         150.65","         152.20","         152.20","        2079","       14236.25","    30784500"
28-Jun-2018,"         152.75","         155.35","         148.30","         149.25","         149.25","        4608","       31488.80","    29713500"
27-Jun-2018,"         157.00","         157.00","         151.20","         152.95","         152.95","        2366","       16322.37","    21298500"
26-Jun-2018,"         156.40","         158.60","         155.75","         156.95","         156.95","        2471","       17503.71","    15295500"
25-Jun-2018,"         161.80","         162.35","         156.60","         157.40","         157.40","        1985","       14235.82","     9382500"
22-Jun-2018,"         161.45","         163.15","         159.35","         162.85","         162.85","         436","        3163.51","     3366000"
21-Jun-2018,"         164.70","         165.50","         161.65","         161.90","         161.90","         338","        2484.38","     2623500"
20-Jun-2018,"         163.85","         165.30","         162.75","         164.70","         164.70","         315","        2327.02","     1908000"
19-Jun-2018,"         164.70","         165.20","         161.50","         163.70","         163.70","         134","         983.57","     1143000"
18-Jun-2018,"         166.25","         166.95","         164.75","         165.25","         165.25","          58","         432.53","      855000"
15-Jun-2018,"         168.65","         168.95","         165.90","         166.15","         166.15","          41","         307.32","      711000"
14-Jun-2018,"         166.00","         168.70","         165.50","         168.55","         168.55","          47","         354.24","      580500"
13-Jun-2018,"         168.25","         168.65","         166.00","         167.00","         167.00","          30","         226.62","      562500"
12-Jun-2018,"         169.30","         170.10","         168.20","         168.75","         169.50","          16","         121.55","      513000"
11-Jun-2018,"         169.25","         170.95","         168.50","         168.75","         168.75","          18","         137.51","      504000"
08-Jun-2018,"         167.95","         170.25","         167.15","         170.25","         170.25","          29","         219.51","      499500"
07-Jun-2018,"         168.95","         171.05","         168.75","         169.05","         169.05","          50","         382.27","      508500"
06-Jun-2018,"         165.05","         168.80","         165.00","         168.30","         168.30","          51","         383.71","      405000"
05-Jun-2018,"         164.50","         166.50","         162.50","         164.95","         164.95","          34","         251.61","      252000"
04-Jun-2018,"         164.35","         167.00","         164.35","         165.30","         165.30","          29","         215.95","      243000"
01-Jun-2018,"         171.05","         171.05","         165.00","         165.00","         165.00","          27","         203.98","      184500"
