Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
29-Jun-2018,"          21.50","          22.05","          21.35","          22.00","          22.00","         776","        5614.63","   146483220"
28-Jun-2018,"          22.05","          22.05","          21.00","          21.20","          21.20","        3599","       25695.74","   145687836"
27-Jun-2018,"          22.90","          22.90","          21.70","          22.10","          22.10","        2204","       16147.42","   109829274"
26-Jun-2018,"          23.00","          23.10","          22.70","          22.80","          22.80","        1150","        8732.80","    91137750"
25-Jun-2018,"          23.25","          23.35","          22.95","          23.05","          23.05","         894","        6865.14","    63630720"
22-Jun-2018,"          23.10","          23.40","          22.95","          23.30","          23.30","         337","        2586.27","    39570354"
21-Jun-2018,"          23.30","          23.50","          23.05","          23.25","          23.25","         122","         937.03","    32942154"
20-Jun-2018,"          23.35","          23.40","          23.05","          23.30","          23.30","         270","        2083.34","    30754848"
19-Jun-2018,"          23.55","          23.80","          22.85","          23.15","          23.15","         190","        1463.19","    25220301"
18-Jun-2018,"          23.90","          24.15","          23.60","          23.70","          23.70","          86","         677.34","    21110817"
15-Jun-2018,"          24.70","          24.90","          23.85","          24.00","          24.00","         164","        1320.72","    19387485"
14-Jun-2018,"          24.60","          24.75","          24.35","          24.75","          24.75","         483","        3915.51","    16703064"
13-Jun-2018,"          24.85","          25.15","          24.75","          24.80","          24.80","         138","        1136.97","    13654092"
12-Jun-2018,"          25.00","          25.00","          24.75","          24.85","          24.85","          39","         321.22","    11168517"
11-Jun-2018,"          24.65","          25.40","          24.65","          25.00","          25.00","          53","         438.64","    10638261"
08-Jun-2018,"          24.45","          24.70","          24.45","          24.50","          24.50","          32","         260.29","    10273710"
07-Jun-2018,"          24.35","          24.95","          24.25","          24.75","          24.75","          79","         648.06","     9644031"
06-Jun-2018,"          23.40","          24.10","          23.40","          24.05","          24.05","          35","         277.03","     8517237"
05-Jun-2018,"          24.00","          24.00","          23.10","          23.35","          23.35","          56","         436.14","     8185827"
04-Jun-2018,"          24.15","          24.15","          23.75","          23.80","          23.80","           6","          47.61","     7257879"
01-Jun-2018,"          24.10","          24.25","          23.90","          24.05","          24.05","          19","         151.60","     7125315"
