Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
29-Jun-2018,"         223.05","         232.80","         222.55","         231.35","         231.35","        9228","       74184.24","    35605500"
28-Jun-2018,"         218.00","         223.70","         217.55","         221.95","         221.95","        8020","       62072.82","    34695500"
27-Jun-2018,"         224.15","         224.20","         218.30","         219.20","         219.20","        4584","       35381.16","    22344000"
26-Jun-2018,"         218.50","         224.65","         218.50","         223.75","         223.75","        2350","       18307.83","    12939500"
25-Jun-2018,"         222.50","         228.20","         219.35","         220.10","         220.10","        2635","       20678.43","     8396500"
22-Jun-2018,"         223.40","         224.30","         220.45","         223.60","         223.60","         629","        4894.22","     2236500"
21-Jun-2018,"         228.50","         229.40","         223.25","         223.70","         223.70","         343","        2711.46","     1543500"
20-Jun-2018,"         228.40","         231.30","         225.65","         228.00","         228.00","         402","        3213.05","     1295000"
19-Jun-2018,"         229.55","         233.20","         223.25","         227.25","         227.25","         371","        2954.79","      896000"
18-Jun-2018,"         234.65","         235.45","         231.00","         232.75","         232.75","         222","        1809.27","      640500"
15-Jun-2018,"         243.60","         244.95","         237.05","         238.90","         238.90","         126","        1060.77","      479500"
14-Jun-2018,"         247.50","         249.50","         243.90","         245.30","         245.30","          90","         775.75","      437500"
13-Jun-2018,"         243.00","         247.75","         241.70","         245.35","         245.35","          83","         712.48","      413000"
12-Jun-2018,"         246.60","         246.60","         240.70","         242.20","         242.20","          98","         833.45","      343000"
11-Jun-2018,"         244.25","         246.55","         243.90","         246.05","         246.05","          57","         489.60","      385000"
08-Jun-2018,"         246.55","         248.00","         242.00","         244.05","         244.05","          88","         754.20","      374500"
07-Jun-2018,"         253.80","         255.10","         249.05","         249.70","         249.70","         117","        1031.05","      360500"
06-Jun-2018,"         243.80","         249.90","         243.80","         249.15","         249.15","          68","         585.92","      318500"
05-Jun-2018,"         241.15","         243.15","         238.55","         243.05","         243.05","          48","         404.95","      259000"
04-Jun-2018,"         239.75","         242.60","         238.60","         242.00","         242.00","          37","         311.70","      213500"
01-Jun-2018,"         233.00","         240.10","         232.55","         238.75","         238.75","          64","         529.81","      182000"
