Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
29-Jun-2018,"         961.05","         992.30","         960.30","         985.40","         985.40","         532","        2601.57","     1105500"
28-Jun-2018,"         969.30","         972.60","         958.70","         961.75","         961.75","        1709","        8238.60","     1103500"
27-Jun-2018,"         985.50","         990.70","         966.50","         974.30","         974.30","         939","        4595.73","      623000"
26-Jun-2018,"         996.55","        1000.05","         988.35","         992.10","         992.10","         619","        3077.37","      355500"
25-Jun-2018,"        1005.00","        1014.80","         990.00","         994.70","         994.70","         262","        1313.06","      152500"
22-Jun-2018,"         997.90","        1007.50","         985.05","        1001.50","        1001.50","         148","         735.74","       84500"
21-Jun-2018,"         997.00","        1001.85","         990.00","         998.75","         998.75","          64","         318.69","       38500"
20-Jun-2018,"        1005.40","        1011.00","        1004.00","        1008.00","        1008.00","          14","          70.48","       23500"
19-Jun-2018,"        1010.60","        1024.70","         999.00","        1002.55","        1002.55","          30","         151.18","       19000"
18-Jun-2018,"        1019.00","        1037.10","        1019.00","        1024.60","        1024.60","          10","          51.43","       14500"
15-Jun-2018,"        1014.15","        1015.00","        1006.10","        1006.10","        1006.95","          13","          65.81","       14000"
14-Jun-2018,"        1020.00","        1020.00","        1019.00","        1019.00","        1018.15","           3","          15.29","       10000"
13-Jun-2018,"        1035.35","        1035.35","        1030.00","        1030.00","        1032.10","           6","          30.97","        9500"
12-Jun-2018,"           0.00","           0.00","           0.00","        1029.75","        1052.60","           0","           0.00","       10000"
11-Jun-2018,"        1029.75","        1029.75","        1029.75","        1029.75","        1042.85","           1","           5.15","       10000"
08-Jun-2018,"        1005.30","        1016.00","        1004.70","        1016.80","        1016.80","           9","          45.50","        9500"
07-Jun-2018,"        1008.80","        1010.00","        1004.00","        1010.00","        1010.00","          10","          50.28","        9000"
06-Jun-2018,"         988.20","         999.00","         988.20","         993.40","         999.25","           7","          34.71","        9000"
05-Jun-2018,"         970.45","         976.85","         964.45","         976.85","         976.85","           6","          29.07","        6000"
04-Jun-2018,"        1004.00","        1004.00","         993.75","         993.75","        1004.30","           6","          29.92","        4000"
01-Jun-2018,"           0.00","           0.00","           0.00","        1040.00","        1037.30","           0","           0.00","        4500"
