Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
29-Jun-2018,"        1040.00","        1071.05","        1037.15","        1067.45","        1067.45","        1588","       16825.23","     3479000"
28-Jun-2018,"        1035.25","        1049.00","        1031.15","        1034.45","        1034.45","        2522","       26177.24","     3520000"
27-Jun-2018,"        1062.00","        1062.00","        1042.00","        1045.90","        1045.90","        2297","       24146.02","     2956000"
26-Jun-2018,"        1046.40","        1065.95","        1044.45","        1060.75","        1060.75","        2375","       25080.97","     1592000"
25-Jun-2018,"        1058.35","        1070.20","        1044.85","        1050.20","        1050.20","         536","        5674.69","      483000"
22-Jun-2018,"        1036.10","        1063.50","        1027.40","        1061.10","        1061.10","         365","        3823.15","      313000"
21-Jun-2018,"        1068.70","        1075.85","        1042.60","        1045.60","        1045.60","         156","        1645.31","      191000"
20-Jun-2018,"        1069.55","        1080.50","        1065.00","        1079.35","        1079.35","          24","         257.88","       97000"
19-Jun-2018,"        1077.00","        1077.00","        1060.00","        1066.05","        1066.05","          43","         459.16","       96000"
18-Jun-2018,"        1082.90","        1092.30","        1080.00","        1080.20","        1086.50","          10","         108.44","       73000"
15-Jun-2018,"        1093.90","        1093.90","        1077.00","        1083.65","        1083.65","          13","         141.05","       74000"
14-Jun-2018,"        1090.25","        1097.00","        1084.00","        1086.00","        1092.40","          21","         228.68","       75000"
13-Jun-2018,"        1074.10","        1091.00","        1072.65","        1086.50","        1086.50","          59","         641.09","       72000"
12-Jun-2018,"        1054.10","        1070.00","        1054.10","        1064.60","        1068.30","          17","         180.90","       50000"
11-Jun-2018,"        1079.95","        1079.95","        1055.40","        1061.45","        1061.45","          25","         266.31","       49000"
08-Jun-2018,"        1073.55","        1078.95","        1063.40","        1072.30","        1072.30","          13","         139.28","       30000"
07-Jun-2018,"        1104.55","        1104.55","        1094.15","        1093.35","        1093.35","          14","         153.91","       25000"
06-Jun-2018,"        1090.00","        1095.20","        1087.00","        1089.40","        1089.40","           4","          43.64","       13000"
05-Jun-2018,"        1083.30","        1097.90","        1083.30","        1093.25","        1093.25","           8","          87.27","       10000"
04-Jun-2018,"        1115.35","        1116.00","        1115.35","        1116.00","        1116.00","           2","          22.31","        7000"
01-Jun-2018,"        1117.00","        1117.00","        1117.00","        1117.00","        1132.35","           1","          11.17","        7000"
