Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
29-Jun-2018,"       17423.35","       17619.85","       17349.95","       17571.80","       17571.80","         503","        2639.32","      136110"
28-Jun-2018,"       17380.50","       17554.90","       17249.90","       17346.35","       17346.35","        2197","       11446.58","      135390"
27-Jun-2018,"       17780.00","       17900.00","       17251.00","       17300.05","       17300.05","        1789","        9367.37","      100560"
26-Jun-2018,"       17965.55","       18263.85","       17651.05","       17763.00","       17763.00","        1142","        6182.93","       60420"
25-Jun-2018,"       18000.00","       18364.35","       17966.55","       18024.65","       18024.65","        1184","        6460.93","       35400"
22-Jun-2018,"       17970.00","       18420.10","       17897.20","       18084.60","       18084.60","          80","         437.11","        4800"
21-Jun-2018,"       17997.20","       18141.50","       17963.05","       18066.05","       18066.05","          33","         178.77","        4140"
20-Jun-2018,"       18017.00","       18120.00","       17825.05","       17894.95","       17894.95","          81","         436.14","        3840"
19-Jun-2018,"       18080.40","       18080.40","       17901.00","       17927.35","       17927.35","          36","         194.17","        2610"
18-Jun-2018,"       18210.00","       18210.05","       18076.60","       18076.60","       18106.85","           9","          49.09","        1860"
15-Jun-2018,"       18369.95","       18400.00","       18085.05","       18326.90","       18326.90","          16","          87.83","        1590"
14-Jun-2018,"       18050.05","       18430.00","       17990.50","       18344.95","       18344.95","          15","          81.61","        1260"
13-Jun-2018,"       18131.05","       18205.00","       18100.00","       18120.00","       18120.00","          10","          54.41","        1140"
12-Jun-2018,"       18260.00","       18330.00","       18124.25","       18169.95","       18169.95","          32","         175.04","        1020"
11-Jun-2018,"       18600.00","       18600.00","       18332.75","       18375.30","       18375.30","           6","          33.19","         690"
08-Jun-2018,"       18774.95","       18775.00","       18488.05","       18589.00","       18589.00","          39","         217.87","         630"
07-Jun-2018,"           0.00","           0.00","           0.00","       18237.80","       18812.70","           0","           0.00","          30"
06-Jun-2018,"           0.00","           0.00","           0.00","       18237.80","       19159.50","           0","           0.00","          30"
05-Jun-2018,"           0.00","           0.00","           0.00","       18237.80","       18105.45","           0","           0.00","          30"
04-Jun-2018,"           0.00","           0.00","           0.00","       18237.80","       18342.00","           0","           0.00","          30"
01-Jun-2018,"       18250.00","       18250.00","       18237.80","       18237.80","       18504.20","           2","          10.95","          30"
