Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
29-Jun-2018,"         228.95","         232.70","         225.15","         226.75","         226.75","         731","        5000.06","     1755000"
28-Jun-2018,"         220.95","         230.40","         218.40","         228.85","         228.85","         947","        6412.35","     1653000"
27-Jun-2018,"         228.30","         228.60","         216.65","         221.00","         221.00","         652","        4330.65","     1311000"
26-Jun-2018,"         229.00","         233.85","         227.50","         229.35","         229.35","         276","        1906.58","      645000"
25-Jun-2018,"         239.50","         240.30","         232.00","         233.40","         233.40","          74","         524.50","      342000"
22-Jun-2018,"         237.95","         240.75","         235.00","         239.85","         239.85","          82","         584.97","      228000"
21-Jun-2018,"         243.55","         243.55","         237.75","         240.00","         240.00","          28","         202.34","      129000"
20-Jun-2018,"         238.70","         243.50","         235.40","         242.30","         242.30","          23","         164.97","       87000"
19-Jun-2018,"         243.65","         243.65","         237.55","         237.85","         237.85","           9","          64.63","       57000"
18-Jun-2018,"         249.70","         249.70","         242.00","         242.00","         242.00","           8","          58.73","       45000"
15-Jun-2018,"         259.75","         259.75","         253.70","         253.70","         253.70","           7","          53.71","       30000"
14-Jun-2018,"           0.00","           0.00","           0.00","         263.00","         259.60","           0","           0.00","       36000"
13-Jun-2018,"         263.00","         263.00","         263.00","         263.00","         261.10","           1","           7.89","       36000"
12-Jun-2018,"         261.25","         263.00","         261.25","         263.00","         266.80","           4","          31.44","       39000"
11-Jun-2018,"           0.00","           0.00","           0.00","         260.50","         259.90","           0","           0.00","       33000"
08-Jun-2018,"           0.00","           0.00","           0.00","         260.50","         260.00","           0","           0.00","       33000"
07-Jun-2018,"         256.50","         260.50","         256.50","         260.50","         266.95","           2","          15.51","       33000"
06-Jun-2018,"         253.00","         259.50","         253.00","         259.50","         264.20","           5","          38.34","       33000"
05-Jun-2018,"         249.50","         250.00","         246.20","         246.20","         251.95","           3","          22.37","       24000"
04-Jun-2018,"         259.95","         259.95","         256.35","         257.20","         257.20","           6","          46.42","       24000"
01-Jun-2018,"         255.50","         258.75","         254.40","         258.75","         271.55","           9","          69.10","       27000"
