Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
29-Jun-2018,"        1476.95","        1543.90","        1475.10","        1517.95","        1517.95","        2056","       15569.56","      838000"
28-Jun-2018,"        1574.95","        1574.95","        1456.50","        1472.05","        1472.05","        2500","       18757.47","      862500"
27-Jun-2018,"        1612.55","        1613.00","        1568.40","        1577.25","        1577.25","         836","        6652.21","      472500"
26-Jun-2018,"        1614.00","        1634.15","        1601.15","        1606.10","        1606.10","         516","        4160.28","      255500"
25-Jun-2018,"        1618.70","        1642.05","        1613.50","        1625.35","        1625.35","         332","        2707.94","      143000"
22-Jun-2018,"        1615.15","        1622.55","        1604.00","        1615.45","        1615.45","          65","         525.05","       50000"
21-Jun-2018,"        1648.00","        1650.00","        1615.00","        1619.05","        1619.05","          50","         406.51","       31000"
20-Jun-2018,"        1610.80","        1650.35","        1610.80","        1645.30","        1645.30","          22","         180.38","       16000"
19-Jun-2018,"        1612.30","        1629.10","        1584.65","        1623.75","        1623.75","          21","         169.11","       12500"
18-Jun-2018,"        1634.95","        1634.95","        1616.45","        1616.45","        1616.45","           5","          40.64","        8000"
15-Jun-2018,"        1631.00","        1638.00","        1596.00","        1596.00","        1624.80","           4","          32.48","        8000"
14-Jun-2018,"        1602.00","        1603.50","        1592.00","        1592.00","        1615.80","           4","          31.99","        8000"
13-Jun-2018,"        1632.05","        1646.45","        1601.45","        1604.75","        1604.75","          17","         138.68","        7000"
12-Jun-2018,"        1610.70","        1619.90","        1610.70","        1619.90","        1632.85","           2","          16.15","        2500"
11-Jun-2018,"           0.00","           0.00","           0.00","        1610.75","        1588.95","           0","           0.00","        2000"
08-Jun-2018,"           0.00","           0.00","           0.00","        1610.75","        1581.80","           0","           0.00","        2000"
07-Jun-2018,"           0.00","           0.00","           0.00","        1610.75","        1594.95","           0","           0.00","        2000"
06-Jun-2018,"           0.00","           0.00","           0.00","        1610.75","        1576.05","           0","           0.00","        2000"
05-Jun-2018,"           0.00","           0.00","           0.00","        1610.75","        1557.00","           0","           0.00","        2000"
04-Jun-2018,"        1610.75","        1610.75","        1610.75","        1610.75","        1594.60","           2","          16.16","        2000"
01-Jun-2018,"           0.00","           0.00","           0.00","        1545.00","        1599.95","           0","           0.00","        1500"
