Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
29-Jun-2018,"          81.15","          83.40","          80.50","          82.40","          82.40","        3044","       14999.60","    32928000"
28-Jun-2018,"          80.55","          83.55","          79.90","          80.30","          80.30","        3511","       17207.99","    32472000"
27-Jun-2018,"          83.40","          83.40","          80.40","          81.85","          81.85","        2316","       11330.19","    23784000"
26-Jun-2018,"          82.80","          85.20","          81.45","          83.75","          83.75","        2283","       11454.30","    18294000"
25-Jun-2018,"          85.80","          86.50","          82.20","          82.70","          82.70","        1887","        9524.27","    12510000"
22-Jun-2018,"          86.20","          86.85","          84.70","          86.35","          86.35","         458","        2356.65","     4668000"
21-Jun-2018,"          89.50","          89.70","          86.10","          86.65","          86.65","         436","        2279.60","     3678000"
20-Jun-2018,"          90.35","          90.65","          89.10","          89.80","          89.80","         110","         593.45","     1860000"
19-Jun-2018,"          91.40","          93.40","          89.55","          90.60","          90.60","         142","         777.00","     1578000"
18-Jun-2018,"          90.45","          91.60","          90.20","          91.05","          91.05","          79","         430.81","     1206000"
15-Jun-2018,"          94.55","          95.45","          90.75","          90.95","          90.95","         106","         585.24","     1020000"
14-Jun-2018,"          95.80","          96.05","          93.55","          95.10","          95.10","          81","         461.41","      960000"
13-Jun-2018,"          96.20","          97.50","          96.00","          96.00","          96.40","          60","         347.89","     1002000"
12-Jun-2018,"          94.35","          95.35","          93.25","          95.10","          95.10","          31","         175.84","      894000"
11-Jun-2018,"          95.80","          97.55","          94.10","          94.35","          94.35","          81","         465.75","      852000"
08-Jun-2018,"          92.85","          96.40","          92.85","          96.00","          96.00","          46","         262.19","      708000"
07-Jun-2018,"          91.85","          94.50","          90.80","          93.40","          93.40","          28","         155.69","      624000"
06-Jun-2018,"          87.60","          91.65","          87.60","          91.25","          91.25","          80","         431.45","      594000"
05-Jun-2018,"          88.60","          88.90","          85.45","          87.95","          87.95","          47","         246.11","      504000"
04-Jun-2018,"          90.05","          90.85","          87.65","          88.45","          88.45","          14","          74.88","      396000"
01-Jun-2018,"          92.00","          92.95","          88.90","          89.75","          89.75","          61","         330.77","      366000"
