Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
29-Jun-2018,"         399.00","         406.80","         391.05","         393.30","         393.30","        6931","       35796.35","     6990100"
28-Jun-2018,"         395.10","         403.35","         388.65","         398.70","         398.70","        5085","       26248.65","     6381700"
27-Jun-2018,"         420.60","         422.00","         388.65","         397.10","         397.10","        3965","       20785.43","     4446000"
26-Jun-2018,"         420.40","         428.65","         418.70","         420.55","         420.55","        1501","        8251.68","     2821000"
25-Jun-2018,"         425.60","         429.50","         420.85","         422.90","         422.90","         964","        5314.94","     1873300"
22-Jun-2018,"         427.00","         430.20","         418.80","         428.25","         428.25","         596","        3289.64","     1346800"
21-Jun-2018,"         441.65","         441.65","         425.80","         427.10","         427.10","         666","        3738.24","     1077700"
20-Jun-2018,"         428.60","         447.40","         426.50","         444.10","         444.10","         396","        2255.61","      682500"
19-Jun-2018,"         433.70","         434.30","         422.95","         427.10","         427.10","         247","        1373.88","      560300"
18-Jun-2018,"         433.70","         439.40","         432.35","         435.75","         435.75","         161","         911.40","      422500"
15-Jun-2018,"         439.25","         442.15","         425.95","         432.95","         432.95","         243","        1365.92","      344500"
14-Jun-2018,"         441.10","         441.10","         432.10","         438.90","         438.90","         111","         630.57","      274300"
13-Jun-2018,"         441.00","         449.70","         440.30","         442.00","         442.00","          85","         489.73","      218400"
12-Jun-2018,"         439.50","         446.40","         432.00","         442.60","         442.60","         104","         591.41","      209300"
11-Jun-2018,"         443.90","         446.80","         439.10","         440.60","         440.60","          46","         264.82","      188500"
08-Jun-2018,"         441.55","         444.70","         435.60","         441.40","         441.40","          58","         331.13","      176800"
07-Jun-2018,"         434.15","         449.00","         433.10","         445.70","         445.70","          51","         293.38","      166400"
06-Jun-2018,"         417.00","         431.55","         417.00","         430.55","         430.55","          36","         199.10","      163800"
05-Jun-2018,"         430.95","         430.95","         411.35","         418.75","         418.75","          94","         515.29","      140400"
04-Jun-2018,"         433.95","         438.95","         429.00","         432.10","         432.10","          46","         260.39","      106600"
01-Jun-2018,"         434.00","         435.00","         421.35","         430.25","         430.25","          78","         431.72","       88400"
