







Date, Open, High, Low, Close, Settle Price, NO_CONTRACTS, Turnover(in lacs), OI
25-Sep-2018,         119.45,         123.80,         117.95,         122.35,         122.35,        9549,       46197.04,    45672000
24-Sep-2018,         122.90,         123.15,         117.80,         120.55,         120.55,        8050,       38740.90,    51344000
21-Sep-2018,         127.30,         128.45,         113.60,         122.65,         122.65,        9171,       45205.27,    57952000
19-Sep-2018,         127.40,         128.20,         125.00,         126.20,         126.20,        4689,       23754.22,    58816000
18-Sep-2018,         127.85,         129.20,         126.10,         126.60,         126.60,        4592,       23449.01,    59968000
17-Sep-2018,         131.00,         131.10,         127.35,         127.95,         127.95,        5056,       26080.65,    61072000
14-Sep-2018,         129.65,         133.80,         129.60,         132.00,         132.00,        7995,       42185.87,    62324000
12-Sep-2018,         128.15,         129.30,         125.15,         128.65,         128.65,        6419,       32679.52,    60648000
11-Sep-2018,         131.05,         132.00,         127.65,         128.30,         128.30,        4915,       25560.15,    60736000
10-Sep-2018,         131.80,         132.45,         129.90,         130.35,         130.35,        3201,       16798.48,    61752000
07-Sep-2018,         131.40,         133.35,         130.50,         132.55,         132.55,        6183,       32665.48,    62052000
06-Sep-2018,         127.00,         131.10,         127.00,         130.65,         130.65,        5085,       26394.41,    63504000
05-Sep-2018,         128.50,         129.55,         125.30,         128.30,         128.30,        7367,       37519.44,    64052000
04-Sep-2018,         135.40,         135.40,         126.65,         128.80,         128.80,        9595,       50162.45,    63452000
03-Sep-2018,         133.50,         136.20,         133.25,         134.55,         134.55,       14721,       79500.74,    61204000
31-Aug-2018,         131.95,         132.75,         128.85,         130.25,         130.25,        5816,       30364.92,    58092000
30-Aug-2018,         132.55,         133.60,         131.60,         132.00,         132.00,        7907,       41863.19,    56460000
29-Aug-2018,         133.00,         134.15,         132.10,         132.85,         132.85,        6009,       32019.17,    40800000
28-Aug-2018,         134.50,         135.30,         132.45,         133.20,         133.20,        4642,       24828.33,    26492000
