







Date, Open, High, Low, Close, Settle Price, NO_CONTRACTS, Turnover(in lacs), OI
25-Sep-2018,        1257.55,        1267.50,        1210.15,        1236.05,        1236.05,        2669,       26576.26,     1189600
24-Sep-2018,        1298.05,        1298.05,        1252.55,        1262.95,        1262.95,        1822,       18525.02,     1430400
21-Sep-2018,        1344.00,        1353.00,        1206.80,        1295.80,        1295.80,        2137,       22495.36,     1637600
19-Sep-2018,        1335.20,        1353.95,        1320.00,        1336.55,        1336.55,        1940,       20793.92,     1787200
18-Sep-2018,        1364.05,        1373.35,        1325.55,        1330.75,        1330.75,        1507,       16271.28,     1862400
17-Sep-2018,        1343.75,        1379.25,        1335.00,        1367.50,        1367.50,        2678,       29330.44,     1908000
14-Sep-2018,        1340.00,        1360.30,        1329.00,        1348.65,        1348.65,        2289,       24680.73,     1988000
12-Sep-2018,        1306.00,        1349.00,        1292.65,        1337.90,        1337.90,        3094,       32801.38,     1994400
11-Sep-2018,        1359.55,        1360.00,        1312.20,        1316.90,        1316.90,        2781,       29635.71,     2023200
10-Sep-2018,        1367.95,        1380.75,        1350.50,        1356.00,        1356.00,        2207,       24075.85,     2126400
07-Sep-2018,        1358.05,        1384.80,        1349.05,        1371.40,        1371.40,        2410,       26410.97,     2115200
06-Sep-2018,        1387.25,        1387.25,        1342.40,        1360.80,        1360.80,        3467,       37726.71,     2157600
05-Sep-2018,        1423.00,        1432.95,        1359.10,        1389.55,        1389.55,        3268,       36498.84,     2121600
04-Sep-2018,        1469.05,        1475.05,        1405.60,        1423.20,        1423.20,        4241,       49199.44,     2142400
03-Sep-2018,        1450.40,        1481.95,        1448.10,        1455.55,        1455.55,        6289,       73828.71,     2208000
31-Aug-2018,        1412.40,        1457.65,        1412.40,        1447.65,        1447.65,        5021,       57814.08,     2184800
30-Aug-2018,        1408.05,        1425.85,        1400.55,        1416.65,        1416.65,        2648,       29979.18,     2043200
29-Aug-2018,        1427.05,        1429.15,        1402.75,        1408.05,        1408.05,        1615,       18290.64,     1322400
28-Aug-2018,        1440.30,        1448.45,        1422.85,        1426.60,        1426.60,         974,       11166.44,      835200
