







Date, Open, High, Low, Close, Settle Price, NO_CONTRACTS, Turnover(in lacs), OI
25-Sep-2018,         291.85,         301.30,         281.95,         299.60,         299.60,         905,        5822.82,      981200
24-Sep-2018,         304.55,         304.55,         293.65,         296.85,         296.85,         685,        4504.17,     1326600
21-Sep-2018,         302.95,         307.95,         277.05,         299.80,         299.80,        1017,        6713.49,     1656600
19-Sep-2018,         302.50,         306.75,         297.00,         300.35,         300.35,         868,        5749.44,     1892000
18-Sep-2018,         305.00,         311.85,         297.15,         299.85,         299.85,        1026,        6912.03,     2061400
17-Sep-2018,         308.30,         308.30,         300.10,         305.15,         305.15,        1334,        8897.48,     2037200
14-Sep-2018,         307.85,         313.85,         305.55,         312.55,         312.55,         667,        4540.62,     1999800
12-Sep-2018,         299.10,         305.65,         295.05,         304.45,         304.45,         911,        6045.40,     2046000
11-Sep-2018,         303.05,         305.15,         296.00,         299.35,         299.35,         914,        6055.50,     2160400
10-Sep-2018,         316.40,         319.55,         300.00,         301.25,         301.25,        1383,        9372.86,     2142800
07-Sep-2018,         311.00,         319.35,         309.05,         317.80,         317.80,         640,        4427.17,     2041600
06-Sep-2018,         316.85,         318.60,         310.30,         311.70,         311.70,         624,        4293.98,     2024000
05-Sep-2018,         316.95,         320.60,         308.15,         316.85,         316.85,         960,        6647.82,     2107600
04-Sep-2018,         323.00,         328.50,         315.05,         318.05,         318.05,        1084,        7649.03,     2237400
03-Sep-2018,         336.50,         337.75,         325.50,         327.55,         327.55,         398,        2915.71,     1878800
31-Aug-2018,         338.80,         341.85,         331.75,         334.25,         334.25,         913,        6766.94,     1922800
30-Aug-2018,         342.00,         342.00,         334.80,         338.35,         338.35,         841,        6250.22,     1815000
29-Aug-2018,         340.00,         347.40,         333.75,         343.05,         343.05,        1074,        8053.55,     1526800
28-Aug-2018,         333.00,         342.95,         331.55,         341.15,         341.15,         650,        4853.55,      910800
