







Date, Open, High, Low, Close, Settle Price, NO_CONTRACTS, Turnover(in lacs), OI
25-Sep-2018,        1030.10,        1066.45,        1016.60,        1055.75,        1055.75,        6716,       35163.84,     2178000
24-Sep-2018,        1081.60,        1092.00,        1026.25,        1032.75,        1032.75,        6220,       32552.12,     3146000
21-Sep-2018,        1124.80,        1131.60,        1061.85,        1089.10,        1089.10,        4989,       27401.28,     4086000
19-Sep-2018,        1149.40,        1153.35,        1111.55,        1115.15,        1115.15,        1778,       10052.91,     4294500
18-Sep-2018,        1157.10,        1166.05,        1146.55,        1149.15,        1149.15,        1626,        9394.01,     4300500
17-Sep-2018,        1140.10,        1163.00,        1132.10,        1160.25,        1160.25,        3168,       18242.13,     4310000
14-Sep-2018,        1128.65,        1155.25,        1128.40,        1148.60,        1148.60,        4263,       24403.78,     4578000
12-Sep-2018,        1119.35,        1132.00,        1114.35,        1126.65,        1126.65,        1580,        8865.79,     4489000
11-Sep-2018,        1127.30,        1143.25,        1119.90,        1124.00,        1124.00,        2183,       12370.13,     4476000
10-Sep-2018,        1138.50,        1144.50,        1122.50,        1126.60,        1126.60,        1524,        8597.02,     4528000
07-Sep-2018,        1150.25,        1157.20,        1140.00,        1151.65,        1151.65,         776,        4455.89,     4507000
06-Sep-2018,        1137.00,        1154.60,        1137.00,        1149.25,        1149.25,        1143,        6551.60,     4557500
05-Sep-2018,        1133.40,        1147.60,        1115.65,        1138.15,        1138.15,        2215,       12479.78,     4578000
04-Sep-2018,        1165.75,        1166.20,        1131.80,        1136.90,        1136.90,        1818,       10387.76,     4514000
03-Sep-2018,        1171.05,        1176.10,        1160.65,        1167.40,        1167.40,         911,        5313.78,     4517500
31-Aug-2018,        1145.40,        1175.75,        1145.40,        1169.20,        1169.20,        1648,        9605.37,     4537500
30-Aug-2018,        1168.55,        1171.90,        1148.45,        1150.20,        1150.20,        3415,       19735.01,     4527500
29-Aug-2018,        1188.15,        1188.15,        1168.05,        1171.25,        1171.25,        3385,       19861.86,     3546000
28-Aug-2018,        1207.80,        1217.90,        1187.00,        1188.35,        1188.35,        2155,       12952.59,     2129500
