







Date, Open, High, Low, Close, Settle Price, NO_CONTRACTS, Turnover(in lacs), OI
25-Sep-2018,         502.85,         514.05,         496.45,         504.70,         504.70,        2500,       10094.92,     1612000
24-Sep-2018,         500.50,         509.60,         494.85,         504.15,         504.15,        1170,        4709.35,     2720000
21-Sep-2018,         521.30,         523.20,         491.40,         501.50,         501.50,        1487,        6028.90,     3128000
19-Sep-2018,         520.10,         527.70,         516.45,         521.25,         521.25,        1027,        4274.61,     3322400
18-Sep-2018,         522.85,         529.15,         515.05,         519.85,         519.85,         931,        3878.04,     3440000
17-Sep-2018,         520.45,         531.50,         516.55,         525.25,         525.25,         961,        4027.76,     3503200
14-Sep-2018,         522.75,         532.00,         522.75,         529.40,         529.40,         551,        2326.13,     3512000
12-Sep-2018,         522.30,         527.90,         511.75,         526.20,         526.20,        1071,        4449.55,     3517600
11-Sep-2018,         525.25,         545.45,         522.05,         524.40,         524.40,        1322,        5653.89,     3570400
10-Sep-2018,         528.10,         534.40,         520.90,         527.20,         527.20,         782,        3299.71,     3596000
07-Sep-2018,         520.05,         535.90,         515.70,         530.90,         530.90,        1784,        7546.05,     3676800
06-Sep-2018,         517.15,         520.85,         509.15,         519.10,         519.10,        1033,        4259.12,     3664000
05-Sep-2018,         520.40,         524.15,         507.05,         516.50,         516.50,        1885,        7755.61,     3650400
04-Sep-2018,         532.90,         533.30,         518.00,         520.30,         520.30,        1378,        5773.62,     3672000
03-Sep-2018,         542.70,         547.85,         530.05,         533.85,         533.85,        1150,        4974.28,     3695200
31-Aug-2018,         565.05,         565.20,         539.05,         542.85,         542.85,        1585,        6958.75,     3628800
30-Aug-2018,         550.25,         567.85,         549.20,         564.50,         564.50,        2478,       11049.54,     3562400
29-Aug-2018,         544.00,         556.50,         544.00,         552.85,         552.85,        1054,        4653.66,     2643200
28-Aug-2018,         555.55,         556.50,         546.80,         550.35,         550.35,        1858,        8228.76,     2151200
