







Date, Open, High, Low, Close, Settle Price, NO_CONTRACTS, Turnover(in lacs), OI
25-Sep-2018,         233.95,         237.00,         231.50,         236.35,         236.35,        3396,       17925.48,     9324000
24-Sep-2018,         232.70,         239.25,         230.90,         232.90,         232.90,        3001,       15811.04,    11139750
21-Sep-2018,         236.00,         237.65,         226.05,         234.85,         234.85,        4039,       21204.48,    12663000
19-Sep-2018,         239.05,         239.05,         232.50,         234.80,         234.80,        2143,       11313.24,    13709250
18-Sep-2018,         238.00,         239.45,         232.70,         233.95,         233.95,        3394,       17983.24,    14085000
17-Sep-2018,         233.00,         237.40,         231.00,         236.25,         236.25,        3653,       19287.70,    14292000
14-Sep-2018,         222.15,         236.55,         222.15,         233.85,         233.85,        5593,       29159.07,    14676750
12-Sep-2018,         218.25,         223.90,         213.25,         222.75,         222.75,        4002,       19739.15,    16915500
11-Sep-2018,         224.20,         225.80,         215.80,         216.70,         216.70,        3758,       18718.19,    17417250
10-Sep-2018,         221.95,         235.00,         221.05,         223.15,         223.15,        8321,       42849.23,    17457750
07-Sep-2018,         221.95,         225.65,         219.35,         224.10,         224.10,        1952,        9807.70,    15729750
06-Sep-2018,         224.50,         225.60,         218.65,         221.90,         221.90,        2792,       13978.44,    15684750
05-Sep-2018,         222.25,         225.80,         215.65,         222.60,         222.60,        3866,       19243.31,    15441750
04-Sep-2018,         238.50,         239.15,         224.00,         224.70,         224.70,        4481,       23234.84,    15543000
03-Sep-2018,         237.60,         245.50,         236.60,         238.35,         238.35,        6146,       33375.30,    15115500
31-Aug-2018,         238.15,         241.45,         234.45,         236.25,         236.25,        3251,       17390.95,    14654250
30-Aug-2018,         236.00,         238.85,         233.60,         237.80,         237.80,        4314,       22903.23,    14429250
29-Aug-2018,         234.95,         239.00,         234.00,         236.00,         236.00,        2827,       15042.90,    10521000
28-Aug-2018,         237.15,         240.70,         233.20,         235.00,         235.00,        2553,       13567.87,     6788250
