







Date, Open, High, Low, Close, Settle Price, NO_CONTRACTS, Turnover(in lacs), OI
25-Sep-2018,        4009.10,        4062.30,        3954.10,        4048.35,        4048.35,        5965,       47760.18,     1428800
24-Sep-2018,        4002.75,        4056.20,        3940.10,        3991.45,        3991.45,        4329,       34457.11,     1998000
21-Sep-2018,        4099.95,        4114.40,        3912.25,        4069.70,        4069.70,        3889,       31489.47,     2248000
19-Sep-2018,        4090.00,        4102.90,        4051.50,        4059.55,        4059.55,        2223,       18103.38,     2338800
18-Sep-2018,        4126.35,        4130.00,        4038.65,        4064.40,        4064.40,        3038,       24776.42,     2306000
17-Sep-2018,        4175.50,        4184.00,        4111.00,        4122.55,        4122.55,        2753,       22837.21,     2274800
14-Sep-2018,        4176.95,        4219.00,        4115.60,        4208.70,        4208.70,        4962,       41314.97,     2250200
12-Sep-2018,        4140.40,        4151.55,        4076.00,        4122.30,        4122.30,        2744,       22585.21,     2185600
11-Sep-2018,        4173.20,        4193.20,        4104.20,        4119.45,        4119.45,        2248,       18636.83,     2166000
10-Sep-2018,        4264.65,        4264.65,        4156.45,        4177.70,        4177.70,        2900,       24249.59,     2143800
07-Sep-2018,        4159.15,        4294.00,        4156.35,        4271.70,        4271.70,        2699,       22842.68,     2149200
06-Sep-2018,        4199.00,        4296.55,        4150.00,        4167.00,        4167.00,        4801,       40575.13,     2158200
05-Sep-2018,        4226.10,        4264.00,        4127.85,        4187.90,        4187.90,        3179,       26554.31,     2164400
04-Sep-2018,        4363.25,        4380.00,        4206.00,        4230.65,        4230.65,        3808,       32657.56,     2192600
03-Sep-2018,        4450.95,        4460.85,        4380.05,        4400.95,        4400.95,        2776,       24590.20,     2225200
31-Aug-2018,        4450.95,        4507.65,        4407.15,        4483.55,        4483.55,        2813,       25096.44,     2225800
30-Aug-2018,        4406.65,        4458.00,        4401.90,        4434.60,        4434.60,        4339,       38468.13,     2171200
29-Aug-2018,        4440.65,        4449.00,        4399.40,        4423.25,        4423.25,        4642,       41108.12,     1755000
28-Aug-2018,        4398.60,        4470.65,        4368.95,        4441.55,        4441.55,        2800,       24848.17,     1023600
