







Date, Open, High, Low, Close, Settle Price, NO_CONTRACTS, Turnover(in lacs), OI
25-Sep-2018,         266.40,         267.05,         251.70,         257.05,         257.05,        2294,       23862.26,     4580000
24-Sep-2018,         268.50,         270.05,         262.00,         266.30,         266.30,        1444,       15347.76,     5528000
21-Sep-2018,         268.10,         269.10,         254.00,         267.95,         267.95,        1261,       13366.66,     6588000
19-Sep-2018,         271.50,         272.85,         264.85,         267.15,         267.15,        1677,       18024.63,     6768000
18-Sep-2018,         271.10,         273.80,         267.70,         269.15,         269.15,        1122,       12168.62,     6756000
17-Sep-2018,         272.55,         274.20,         268.55,         271.40,         271.40,         776,        8439.11,     7068000
14-Sep-2018,         272.40,         277.25,         271.65,         274.55,         274.55,        1139,       12536.60,     7072000
12-Sep-2018,         268.30,         272.05,         263.85,         271.20,         271.20,        1708,       18319.86,     7580000
11-Sep-2018,         271.50,         274.50,         267.00,         268.25,         268.25,        1216,       13174.36,     7388000
10-Sep-2018,         280.15,         280.40,         270.70,         271.45,         271.45,        1202,       13194.96,     7348000
07-Sep-2018,         276.90,         282.45,         275.95,         280.50,         280.50,        1324,       14793.18,     7056000
06-Sep-2018,         276.15,         280.50,         275.00,         276.05,         276.05,        1165,       12923.76,     7204000
05-Sep-2018,         275.00,         278.35,         271.80,         276.30,         276.30,        1044,       11495.57,     7400000
04-Sep-2018,         285.05,         285.30,         274.60,         276.15,         276.15,        1427,       15917.69,     7304000
03-Sep-2018,         287.55,         289.80,         284.10,         285.15,         285.15,         871,       10013.19,     7356000
31-Aug-2018,         288.35,         291.25,         283.55,         286.95,         286.95,        1282,       14735.18,     7548000
30-Aug-2018,         294.95,         294.95,         286.20,         286.90,         286.90,        1857,       21447.88,     7524000
29-Aug-2018,         292.70,         295.20,         291.00,         292.70,         292.70,        1187,       13913.87,     4980000
28-Aug-2018,         294.30,         294.95,         291.40,         292.60,         292.60,         674,        7896.93,     2992000
