







Date, Open, High, Low, Close, Settle Price, NO_CONTRACTS, Turnover(in lacs), OI
25-Sep-2018,          24.10,          25.35,          23.55,          25.00,          25.00,        1602,        7781.12,    54380000
24-Sep-2018,          26.95,          27.00,          24.10,          24.70,          24.70,        2917,       14903.75,    73300000
21-Sep-2018,          29.85,          29.95,          24.95,          26.15,          26.15,        6314,       35636.30,   108120000
19-Sep-2018,          29.45,          30.10,          28.95,          29.35,          29.35,        1110,        6533.59,   157280000
18-Sep-2018,          30.75,          30.90,          29.35,          29.65,          29.65,         904,        5426.33,   157380000
17-Sep-2018,          31.20,          31.35,          30.45,          30.65,          30.65,        1161,        7183.56,   157140000
14-Sep-2018,          30.80,          31.50,          30.20,          31.30,          31.30,         807,        5004.65,   155940000
12-Sep-2018,          30.60,          30.60,          29.10,          30.25,          30.25,        1439,        8602.61,   154700000
11-Sep-2018,          31.45,          32.55,          30.15,          30.50,          30.50,        1424,        8931.77,   154380000
10-Sep-2018,          32.65,          33.00,          31.10,          31.40,          31.40,         991,        6356.28,   153840000
07-Sep-2018,          31.75,          33.40,          31.75,          32.75,          32.75,         980,        6395.17,   152920000
06-Sep-2018,          32.10,          32.70,          31.50,          32.10,          32.10,        1076,        6905.62,   151640000
05-Sep-2018,          34.00,          34.00,          30.85,          32.10,          32.10,        1845,       11797.48,   150440000
04-Sep-2018,          34.20,          34.30,          32.25,          32.75,          32.75,        1828,       12122.64,   147780000
03-Sep-2018,          35.60,          36.35,          33.40,          33.85,          33.85,        1276,        8949.10,   148240000
31-Aug-2018,          34.70,          35.85,          33.80,          35.70,          35.70,        1507,       10511.70,   148520000
30-Aug-2018,          35.75,          35.95,          34.55,          34.75,          34.75,        2297,       16249.66,   147780000
29-Aug-2018,          34.95,          36.30,          34.35,          35.60,          35.60,        1875,       13306.55,   138700000
28-Aug-2018,          33.25,          36.05,          32.70,          35.00,          35.00,        3992,       27364.47,   129400000
