







Date, Open, High, Low, Close, Settle Price, NO_CONTRACTS, Turnover(in lacs), OI
25-Sep-2018,         184.25,         187.75,         166.55,         177.90,         177.90,       17233,       76295.00,    16920000
24-Sep-2018,         199.00,         199.15,         182.25,         185.05,         185.05,       10155,       47644.06,    22322500
21-Sep-2018,         202.25,         205.50,         185.00,         199.25,         199.25,       11991,       59067.20,    24587500
19-Sep-2018,         204.50,         205.90,         198.80,         201.60,         201.60,        5799,       29345.97,    26377500
18-Sep-2018,         213.10,         214.40,         201.85,         203.10,         203.10,        7812,       40547.20,    26577500
17-Sep-2018,         207.50,         214.50,         206.55,         213.60,         213.60,        8252,       43706.68,    27367500
14-Sep-2018,         204.60,         211.30,         204.05,         209.60,         209.60,        6457,       33591.83,    27867500
12-Sep-2018,         199.15,         204.90,         194.05,         203.60,         203.60,        7192,       35874.76,    29117500
11-Sep-2018,         205.15,         207.15,         197.35,         199.05,         199.05,        4642,       23417.17,    28822500
10-Sep-2018,         206.70,         209.80,         203.05,         204.75,         204.75,        4278,       22034.15,    27855000
07-Sep-2018,         205.95,         209.20,         201.90,         208.35,         208.35,        4884,       25233.10,    28315000
06-Sep-2018,         204.55,         207.45,         201.15,         204.85,         204.85,        5572,       28487.11,    29007500
05-Sep-2018,         201.60,         204.35,         197.00,         203.00,         203.00,        7532,       37747.79,    29557500
04-Sep-2018,         210.60,         213.00,         198.85,         202.45,         202.45,        9989,       51396.40,    28370000
03-Sep-2018,         214.05,         217.40,         211.00,         212.85,         212.85,        9786,       52518.20,    26405000
31-Aug-2018,         220.90,         222.70,         217.20,         221.25,         221.25,        7221,       39749.21,    26937500
30-Aug-2018,         218.40,         224.40,         215.35,         222.05,         222.05,       11402,       62631.03,    26897500
29-Aug-2018,         214.60,         222.25,         213.20,         218.40,         218.40,        6685,       36559.03,    19707500
28-Aug-2018,         214.85,         217.25,         211.25,         214.30,         214.30,        4245,       22693.76,    13455000
