







Date, Open, High, Low, Close, Settle Price, NO_CONTRACTS, Turnover(in lacs), OI
25-Sep-2018,         643.90,         664.50,         638.25,         660.30,         660.30,        5901,       46061.05,     8505600
24-Sep-2018,         671.00,         672.85,         638.05,         651.15,         651.15,        6048,       47368.92,    11426400
21-Sep-2018,         703.85,         710.80,         591.65,         666.15,         666.15,        9294,       74317.09,    13988400
19-Sep-2018,         712.40,         717.00,         691.15,         696.05,         696.05,        4841,       40891.35,    15830400
18-Sep-2018,         727.10,         739.00,         707.65,         711.30,         711.30,        5956,       51931.11,    15446400
17-Sep-2018,         734.55,         738.25,         723.70,         726.10,         726.10,        4979,       43666.61,    15229200
14-Sep-2018,         712.00,         739.95,         711.60,         738.10,         738.10,        6836,       59980.51,    15304800
12-Sep-2018,         692.95,         709.30,         682.40,         707.95,         707.95,        4309,       36014.75,    15909600
11-Sep-2018,         711.55,         717.10,         686.80,         690.60,         690.60,        4373,       36589.49,    16965600
10-Sep-2018,         711.70,         726.70,         704.30,         708.50,         708.50,        4423,       37991.28,    16614000
07-Sep-2018,         713.60,         721.00,         705.00,         717.45,         717.45,        4089,       35113.23,    16165200
06-Sep-2018,         705.00,         713.70,         700.10,         710.30,         710.30,        3915,       33213.01,    16174800
05-Sep-2018,         700.35,         716.90,         686.00,         702.75,         702.75,        7779,       65658.88,    16052400
04-Sep-2018,         720.20,         723.95,         699.40,         703.15,         703.15,        5333,       45393.44,    16512000
03-Sep-2018,         719.20,         728.70,         713.05,         722.85,         722.85,        4685,       40672.60,    16526400
31-Aug-2018,         697.70,         726.30,         692.90,         718.80,         718.80,        8060,       68657.40,    16501200
30-Aug-2018,         685.20,         703.80,         685.20,         700.45,         700.45,        7941,       66475.38,    16590000
29-Aug-2018,         659.05,         688.40,         658.65,         684.25,         684.25,        9693,       78880.79,    13959600
28-Aug-2018,         668.15,         670.00,         656.25,         659.50,         659.50,        5006,       39802.53,     8590800
