







Date, Open, High, Low, Close, Settle Price, NO_CONTRACTS, Turnover(in lacs), OI
25-Sep-2018,          71.50,          72.75,          69.75,          71.85,          71.85,        5518,       21646.61,    40392000
24-Sep-2018,          73.00,          73.75,          70.75,          71.90,          71.90,        4930,       19597.97,    45980000
21-Sep-2018,          76.50,          76.70,          67.85,          73.65,          73.65,        6897,       27805.02,    54505000
19-Sep-2018,          75.90,          76.90,          74.80,          75.35,          75.35,        2445,       10179.11,    60318500
18-Sep-2018,          77.70,          78.65,          75.20,          75.60,          75.60,        4057,       16994.34,    61193000
17-Sep-2018,          77.45,          79.00,          76.70,          77.75,          77.75,        2436,       10448.40,    61066500
14-Sep-2018,          77.55,          78.20,          76.85,          78.00,          78.00,        2082,        8896.13,    62458000
12-Sep-2018,          76.25,          77.00,          74.40,          76.70,          76.70,        2966,       12394.16,    63613000
11-Sep-2018,          76.20,          77.10,          75.10,          76.00,          76.00,        3547,       14861.52,    64201500
10-Sep-2018,          77.80,          78.35,          75.50,          75.85,          75.85,        3910,       16445.97,    67254000
07-Sep-2018,          77.65,          78.70,          77.25,          78.55,          78.55,        1951,        8378.57,    65736000
06-Sep-2018,          78.60,          78.90,          77.00,          77.75,          77.75,        2156,        9237.15,    66588500
05-Sep-2018,          77.30,          78.75,          76.15,          78.30,          78.30,        3420,       14560.24,    66968000
04-Sep-2018,          81.40,          81.50,          76.45,          77.35,          77.35,        4651,       20062.00,    67870000
03-Sep-2018,          81.95,          82.45,          81.00,          81.25,          81.25,        2874,       12918.15,    66110000
31-Aug-2018,          80.95,          82.05,          80.20,          81.80,          81.80,        3471,       15512.95,    67765500
30-Aug-2018,          81.20,          82.65,          80.80,          81.35,          81.35,        8436,       37952.32,    68497000
29-Aug-2018,          81.10,          82.05,          80.25,          81.50,          81.50,        6832,       30421.11,    52354500
28-Aug-2018,          80.80,          81.40,          78.30,          80.30,          80.30,        5213,       22897.90,    37290000
