







Date, Open, High, Low, Close, Settle Price, NO_CONTRACTS, Turnover(in lacs), OI
25-Sep-2018,         101.00,         102.80,          93.75,          98.70,          98.70,        1881,        8354.21,     7371000
24-Sep-2018,         107.55,         107.55,         100.95,         101.85,         101.85,        1067,        4981.02,    11349000
21-Sep-2018,         112.85,         113.55,          99.95,         107.85,         107.85,        1946,        9492.20,    12919500
19-Sep-2018,         112.90,         112.95,         109.95,         111.05,         111.05,         698,        3495.66,    13927500
18-Sep-2018,         114.90,         115.85,         111.30,         112.15,         112.15,         648,        3300.32,    14188500
17-Sep-2018,         113.10,         116.15,         112.20,         114.50,         114.50,         853,        4374.99,    14103000
14-Sep-2018,         112.00,         115.05,         111.85,         114.20,         114.20,         811,        4146.44,    14166000
12-Sep-2018,         112.20,         112.20,         108.65,         110.90,         110.90,         790,        3913.60,    14247000
11-Sep-2018,         115.80,         116.40,         110.50,         111.20,         111.20,         775,        3959.99,    14301000
10-Sep-2018,         115.65,         117.90,         114.30,         114.90,         114.90,         497,        2588.13,    14211000
07-Sep-2018,         116.00,         118.05,         115.20,         117.00,         117.00,         471,        2473.09,    14116500
06-Sep-2018,         116.10,         116.95,         114.60,         116.40,         116.40,         408,        2129.55,    14085000
05-Sep-2018,         115.35,         116.20,         112.75,         115.80,         115.80,         952,        4894.61,    14175000
04-Sep-2018,         119.40,         119.40,         113.80,         114.55,         114.55,         884,        4642.42,    14796000
03-Sep-2018,         118.65,         123.50,         118.25,         119.65,         119.65,        2195,       12000.41,    14742000
31-Aug-2018,         119.40,         120.15,         117.50,         118.75,         118.75,         566,        3027.30,    14364000
30-Aug-2018,         118.25,         119.70,         117.50,         119.35,         119.35,        1370,        7322.56,    14544000
29-Aug-2018,         117.30,         120.50,         117.30,         118.05,         118.05,        1152,        6158.67,    13221000
28-Aug-2018,         119.50,         121.25,         117.45,         118.25,         118.25,        1714,        9229.39,    11772000
