







Date, Open, High, Low, Close, Settle Price, NO_CONTRACTS, Turnover(in lacs), OI
25-Sep-2018,          40.50,          41.95,          38.70,          40.30,          40.30,        1090,        3071.06,    10038000
24-Sep-2018,          42.20,          42.90,          40.15,          40.85,          40.85,        1747,        5063.52,    13216000
21-Sep-2018,          47.75,          48.50,          37.70,          42.30,          42.30,        3015,        9099.79,    16737000
19-Sep-2018,          47.60,          47.75,          46.35,          47.00,          47.00,         486,        1597.98,    17479000
18-Sep-2018,          49.05,          49.60,          46.55,          46.85,          46.85,         622,        2080.27,    17542000
17-Sep-2018,          48.85,          50.25,          48.20,          49.30,          49.30,         499,        1725.36,    17507000
14-Sep-2018,          48.85,          49.60,          48.40,          49.40,          49.40,         525,        1805.88,    17423000
12-Sep-2018,          50.95,          50.95,          46.15,          48.30,          48.30,        1885,        6390.60,    17696000
11-Sep-2018,          52.60,          53.35,          50.20,          50.65,          50.65,        1733,        6267.96,    17584000
10-Sep-2018,          49.70,          51.70,          49.70,          50.80,          50.80,        1106,        3940.29,    18277000
07-Sep-2018,          52.30,          52.80,          49.30,          49.70,          49.70,        1129,        4019.84,    17899000
06-Sep-2018,          54.75,          54.75,          50.70,          52.35,          52.35,        2353,        8656.74,    17731000
05-Sep-2018,          50.00,          52.30,          49.30,          52.00,          52.00,        2097,        7439.26,    18130000
04-Sep-2018,          52.95,          52.95,          49.05,          50.00,          50.00,         854,        3039.62,    17724000
03-Sep-2018,          54.55,          56.00,          52.50,          52.95,          52.95,        1193,        4542.14,    18270000
31-Aug-2018,          54.30,          56.50,          53.00,          55.45,          55.45,        1405,        5401.83,    18767000
30-Aug-2018,          50.65,          54.65,          50.45,          54.30,          54.30,        1574,        5782.89,    18284000
29-Aug-2018,          50.50,          52.95,          49.50,          51.10,          51.10,        1065,        3851.78,    15260000
28-Aug-2018,          50.95,          51.80,          49.00,          50.45,          50.45,        1287,        4531.92,    12859000
