







Date, Open, High, Low, Close, Settle Price, NO_CONTRACTS, Turnover(in lacs), OI
25-Sep-2018,         595.75,         619.50,         589.55,         615.80,         615.80,       33358,      243674.04,    22303200
24-Sep-2018,         599.00,         606.80,         588.50,         597.75,         597.75,       22123,      158811.83,    32581200
21-Sep-2018,         615.65,         634.60,         570.00,         600.30,         600.30,       37786,      279412.10,    34279200
19-Sep-2018,         612.15,         624.35,         603.70,         611.30,         611.30,       17886,      131773.43,    37953600
18-Sep-2018,         626.40,         635.70,         608.35,         610.40,         610.40,       17268,      128627.93,    39081600
17-Sep-2018,         635.60,         636.75,         623.50,         627.45,         627.45,       12071,       90927.43,    40188000
14-Sep-2018,         642.65,         646.40,         634.30,         639.65,         639.65,       13703,      105034.73,    41684400
12-Sep-2018,         663.90,         663.90,         632.15,         639.30,         639.30,       21908,      168646.15,    41864400
11-Sep-2018,         652.95,         667.75,         651.20,         654.05,         654.05,       22307,      176630.70,    42960000
10-Sep-2018,         647.25,         679.10,         644.95,         653.95,         653.95,       47491,      378075.51,    42517200
07-Sep-2018,         642.15,         651.40,         635.75,         648.30,         648.30,       14799,      114547.15,    43062000
06-Sep-2018,         640.00,         647.65,         628.60,         642.10,         642.10,       17418,      133167.89,    42580800
05-Sep-2018,         642.35,         649.95,         635.50,         641.75,         641.75,       18076,      139374.08,    42583200
04-Sep-2018,         636.00,         647.50,         626.25,         645.10,         645.10,       22502,      172212.70,    42615600
03-Sep-2018,         656.00,         656.85,         634.60,         636.65,         636.65,       13109,      101287.07,    42751200
31-Aug-2018,         650.50,         657.65,         645.50,         654.40,         654.40,       16029,      125531.36,    44498400
30-Aug-2018,         660.00,         662.45,         646.80,         653.05,         653.05,       18667,      146273.90,    44156400
29-Aug-2018,         660.60,         671.00,         658.00,         660.95,         660.95,       17208,      137662.32,    34293600
28-Aug-2018,         654.40,         667.70,         646.25,         664.95,         664.95,       13070,      102597.04,    24428400
