







Date, Open, High, Low, Close, Settle Price, NO_CONTRACTS, Turnover(in lacs), OI
25-Sep-2018,         632.30,         644.70,         623.00,         640.90,         640.90,        5961,       37925.15,     4255000
24-Sep-2018,         666.95,         666.95,         627.50,         633.25,         633.25,        6182,       39700.86,     5337000
21-Sep-2018,         664.95,         672.80,         558.95,         662.90,         662.90,        6168,       40073.52,     7227000
19-Sep-2018,         680.00,         683.00,         652.10,         657.55,         657.55,        4072,       27069.34,     8159000
18-Sep-2018,         676.00,         687.75,         672.15,         674.05,         674.05,        2913,       19831.35,     8299000
17-Sep-2018,         681.75,         688.80,         674.50,         678.30,         678.30,        3041,       20718.85,     8401000
14-Sep-2018,         689.15,         695.95,         683.50,         690.60,         690.60,        2886,       19931.47,     8269000
12-Sep-2018,         669.10,         687.65,         658.05,         684.35,         684.35,        5934,       39968.20,     8440000
11-Sep-2018,         695.00,         700.75,         661.50,         669.95,         669.95,        8719,       58994.44,     8703000
10-Sep-2018,         694.20,         705.25,         691.25,         695.15,         695.15,        4330,       30260.94,     8504000
07-Sep-2018,         697.00,         704.30,         685.55,         698.15,         698.15,        7137,       49644.26,     8573000
06-Sep-2018,         734.25,         734.30,         696.00,         702.90,         702.90,       11078,       78180.69,     8228000
05-Sep-2018,         721.65,         736.85,         704.05,         723.55,         723.55,        6453,       46560.27,     7437000
04-Sep-2018,         781.00,         784.90,         719.15,         726.25,         726.25,        9072,       67619.48,     7549000
03-Sep-2018,         775.25,         798.50,         771.30,         783.05,         783.05,        5598,       44005.95,     6809000
31-Aug-2018,         774.30,         778.00,         766.00,         771.30,         771.30,        3122,       24085.26,     6776000
30-Aug-2018,         771.00,         779.15,         767.65,         771.50,         771.50,        4731,       36642.76,     6897000
29-Aug-2018,         777.50,         783.50,         772.60,         774.75,         774.75,        2397,       18647.61,     4960000
28-Aug-2018,         778.85,         787.60,         770.85,         778.15,         778.15,        2389,       18651.63,     3867000
