







Date, Open, High, Low, Close, Settle Price, NO_CONTRACTS, Turnover(in lacs), OI
25-Sep-2018,         727.00,         728.60,         702.00,         723.95,         723.95,        3302,       18871.61,     2819200
24-Sep-2018,         759.00,         760.00,         724.00,         729.75,         729.75,        1977,       11602.63,     4090400
21-Sep-2018,         784.50,         788.00,         702.00,         753.35,         753.35,        2125,       12920.45,     4969600
19-Sep-2018,         790.90,         798.05,         774.20,         778.00,         778.00,        1533,        9660.24,     5035200
18-Sep-2018,         803.75,         806.50,         781.65,         785.90,         785.90,        1303,        8263.93,     5055200
17-Sep-2018,         791.05,         811.80,         783.30,         802.55,         802.55,        1595,       10194.90,     5086400
14-Sep-2018,         795.65,         805.45,         792.10,         799.10,         799.10,        1293,        8263.63,     5020800
12-Sep-2018,         782.00,         791.90,         770.50,         787.95,         787.95,        1325,        8292.01,     4996800
11-Sep-2018,         798.00,         802.40,         777.00,         780.85,         780.85,        1006,        6356.83,     4946400
10-Sep-2018,         809.00,         813.90,         790.05,         792.05,         792.05,        1004,        6421.54,     4995200
07-Sep-2018,         795.60,         815.75,         792.85,         811.20,         811.20,        1476,        9539.77,     5038400
06-Sep-2018,         796.55,         805.00,         785.90,         800.15,         800.15,        1101,        7020.31,     5029600
05-Sep-2018,         805.80,         810.95,         772.65,         793.40,         793.40,        2964,       18639.94,     5087200
04-Sep-2018,         846.60,         848.00,         797.60,         810.20,         810.20,        1946,       12760.61,     4920000
03-Sep-2018,         851.25,         863.40,         840.10,         843.00,         843.00,        2023,       13801.83,     4800000
31-Aug-2018,         854.05,         860.00,         841.10,         850.70,         850.70,        1799,       12234.47,     4826400
30-Aug-2018,         836.00,         858.00,         830.30,         853.45,         853.45,        2951,       19928.89,     4825600
29-Aug-2018,         833.70,         846.05,         830.00,         832.85,         832.85,        2259,       15128.95,     4026400
28-Aug-2018,         830.85,         847.40,         828.10,         831.95,         831.95,        3221,       21592.50,     3098400
