







Date, Open, High, Low, Close, Settle Price, NO_CONTRACTS, Turnover(in lacs), OI
25-Sep-2018,        1684.65,        1746.55,        1651.50,        1729.55,        1729.55,        1075,        9110.41,      478500
24-Sep-2018,        1710.25,        1735.80,        1680.00,        1688.90,        1688.90,         749,        6373.98,      549500
21-Sep-2018,        1755.00,        1784.25,        1587.00,        1730.75,        1730.75,        1772,       15334.76,      586500
19-Sep-2018,        1751.05,        1772.65,        1736.50,        1762.85,        1762.85,        1313,       11555.74,      731500
18-Sep-2018,        1742.05,        1788.00,        1732.00,        1740.20,        1740.20,        1124,        9900.54,      791000
17-Sep-2018,        1745.00,        1806.00,        1724.40,        1789.35,        1789.35,        2254,       20078.34,      798000
14-Sep-2018,        1770.30,        1777.15,        1715.45,        1748.35,        1748.35,        1986,       17315.24,      781500
12-Sep-2018,        1720.05,        1796.90,        1717.70,        1761.20,        1761.20,        1500,       13204.01,      715500
11-Sep-2018,        1832.75,        1832.75,        1735.60,        1748.85,        1748.85,        1849,       16425.59,      731000
10-Sep-2018,        1822.05,        1862.90,        1786.25,        1792.90,        1792.90,        1486,       13517.40,      739000
07-Sep-2018,        1840.15,        1879.00,        1804.40,        1838.75,        1838.75,        3077,       28418.43,      740000
06-Sep-2018,        1754.50,        1848.90,        1748.50,        1837.25,        1837.25,        2808,       25279.46,      814500
05-Sep-2018,        1758.45,        1785.85,        1722.80,        1748.20,        1748.20,        1424,       12439.55,      738000
04-Sep-2018,        1831.80,        1833.95,        1754.75,        1766.75,        1766.75,        1588,       14244.19,      648500
03-Sep-2018,        1830.00,        1869.90,        1818.00,        1831.80,        1831.80,        2120,       19589.50,      661000
31-Aug-2018,        1781.75,        1836.00,        1779.25,        1828.75,        1828.75,        2649,       24075.66,      696000
30-Aug-2018,        1780.00,        1789.00,        1761.35,        1786.15,        1786.15,        1141,       10146.18,      609500
29-Aug-2018,        1806.35,        1810.00,        1777.50,        1784.75,        1784.75,         570,        5116.95,      390500
28-Aug-2018,        1789.00,        1809.95,        1781.60,        1786.40,        1786.40,         538,        4824.35,      295000
