







Date, Open, High, Low, Close, Settle Price, NO_CONTRACTS, Turnover(in lacs), OI
25-Sep-2018,         646.00,         664.80,         645.80,         659.75,         659.75,        5676,       37279.01,     8610000
24-Sep-2018,         660.00,         669.55,         642.00,         646.00,         646.00,        6278,       41242.74,    10022000
21-Sep-2018,         664.60,         670.45,         640.25,         654.70,         654.70,        5278,       34787.96,    10591000
19-Sep-2018,         666.35,         679.80,         645.50,         659.80,         659.80,        8010,       53443.44,    11284000
18-Sep-2018,         662.25,         672.90,         660.15,         663.35,         663.35,        3712,       24784.47,    10984000
17-Sep-2018,         666.40,         673.45,         660.60,         664.55,         664.55,        4063,       27067.65,    10940000
14-Sep-2018,         662.00,         671.10,         660.20,         666.85,         666.85,        3294,       21950.70,    10856000
12-Sep-2018,         655.00,         661.80,         643.05,         657.90,         657.90,        6361,       41608.05,    10826000
11-Sep-2018,         672.00,         674.95,         651.80,         655.15,         655.15,        6075,       40395.92,    10690000
10-Sep-2018,         667.85,         680.70,         664.70,         667.95,         667.95,        7977,       53620.22,    10696000
07-Sep-2018,         665.45,         672.00,         658.55,         667.55,         667.55,        5702,       37982.51,    10497000
06-Sep-2018,         651.30,         667.30,         651.20,         664.60,         664.60,        5779,       38178.73,    10515000
05-Sep-2018,         644.55,         654.50,         640.25,         650.90,         650.90,        3932,       25491.65,    10317000
04-Sep-2018,         655.00,         657.95,         641.60,         646.90,         646.90,        3609,       23411.79,    10057000
03-Sep-2018,         665.80,         674.10,         651.15,         653.30,         653.30,        4823,       32049.84,    10042000
31-Aug-2018,         655.60,         668.00,         655.60,         665.50,         665.50,        5933,       39404.87,    10089000
30-Aug-2018,         649.15,         656.00,         644.45,         654.05,         654.05,        6171,       40124.78,    10026000
29-Aug-2018,         654.00,         658.15,         643.85,         649.10,         649.10,        5062,       32993.35,     6569000
28-Aug-2018,         665.50,         682.00,         650.00,         652.75,         652.75,        5511,       36757.66,     3615000
