







Date, Open, High, Low, Close, Settle Price, NO_CONTRACTS, Turnover(in lacs), OI
25-Sep-2018,          65.30,          67.40,          63.40,          66.95,          66.95,        2427,        9510.70,     7488000
24-Sep-2018,          70.05,          70.05,          65.70,          66.25,          66.25,        1610,        6510.72,    12240000
21-Sep-2018,          74.15,          74.15,          65.35,          68.45,          68.45,        2623,       11124.48,    14340000
19-Sep-2018,          72.65,          73.80,          69.85,          72.60,          72.60,        2663,       11582.84,    14892000
18-Sep-2018,          76.00,          78.20,          71.05,          71.85,          71.85,        3163,       14028.38,    15912000
17-Sep-2018,          75.00,          78.45,          74.85,          76.55,          76.55,        1822,        8363.61,    15108000
14-Sep-2018,          75.50,          77.30,          75.25,          76.65,          76.65,        1002,        4595.70,    14976000
12-Sep-2018,          75.45,          75.75,          72.75,          74.70,          74.70,        2023,        8989.27,    15498000
11-Sep-2018,          77.05,          77.90,          74.95,          75.25,          75.25,        1669,        7643.97,    15570000
10-Sep-2018,          77.20,          77.90,          75.20,          75.80,          75.80,        1378,        6310.76,    15810000
07-Sep-2018,          78.15,          78.15,          75.65,          77.15,          77.15,        1641,        7550.76,    15288000
06-Sep-2018,          78.60,          79.05,          76.45,          77.75,          77.75,        1457,        6795.00,    14838000
05-Sep-2018,          78.40,          79.90,          76.25,          78.15,          78.15,        1843,        8630.87,    13926000
04-Sep-2018,          84.90,          84.90,          79.30,          79.65,          79.65,        2484,       12157.89,    12876000
03-Sep-2018,          83.90,          88.40,          83.90,          84.80,          84.80,        2698,       13983.53,    11988000
31-Aug-2018,          85.70,          86.40,          81.85,          84.70,          84.70,        2354,       11850.27,    12186000
30-Aug-2018,          82.35,          87.00,          79.60,          85.50,          85.50,        3783,       18985.75,    12552000
29-Aug-2018,          78.60,          82.35,          78.60,          81.75,          81.75,        1415,        6855.41,    10368000
28-Aug-2018,          82.50,          82.50,          78.40,          79.10,          79.10,        1405,        6727.58,     9132000
