







Date, Open, High, Low, Close, Settle Price, NO_CONTRACTS, Turnover(in lacs), OI
25-Sep-2018,         865.95,         888.00,         860.25,         883.10,         883.10,       10532,       64519.68,     6366500
24-Sep-2018,         900.00,         905.40,         853.75,         863.35,         863.35,       11131,       68276.52,     8806000
21-Sep-2018,         921.65,         933.40,         851.00,         892.45,         892.45,       14226,       90031.72,    10818500
19-Sep-2018,         939.95,         942.40,         905.50,         913.80,         913.80,       11095,       71661.77,    12061700
18-Sep-2018,         953.20,         963.90,         930.20,         933.10,         933.10,        8446,       55981.78,    12016200
17-Sep-2018,         962.60,         979.70,         946.10,         951.25,         951.25,       10520,       71004.60,    12012700
14-Sep-2018,         969.00,         983.65,         963.30,         969.00,         969.00,       12343,       84094.16,    11795700
12-Sep-2018,         940.55,         964.45,         924.00,         961.95,         961.95,       12585,       83424.26,    12153400
11-Sep-2018,         953.00,         963.85,         936.00,         943.35,         943.35,       12172,       81044.70,    12159000
10-Sep-2018,         966.00,         988.25,         945.75,         949.60,         949.60,       22176,      150469.26,    12551000
07-Sep-2018,         922.95,         967.40,         911.25,         962.20,         962.20,       22624,      150012.35,    12532800
06-Sep-2018,         913.15,         928.50,         908.25,         924.20,         924.20,        9122,       58781.68,    12660200
05-Sep-2018,         920.95,         932.40,         901.00,         909.25,         909.25,       10034,       64326.58,    12108600
04-Sep-2018,         943.55,         948.70,         913.20,         923.20,         923.20,       11796,       76752.02,    11310600
03-Sep-2018,         927.00,         962.80,         927.00,         940.15,         940.15,       14741,       98240.37,    10978100
31-Aug-2018,         905.00,         947.00,         899.30,         937.75,         937.75,       18894,      122881.83,    10843000
30-Aug-2018,         890.55,         905.75,         885.50,         900.40,         900.40,        8422,       52792.86,    10540600
29-Aug-2018,         902.05,         911.50,         886.25,         892.40,         892.40,        8853,       55728.54,     8507800
28-Aug-2018,         919.30,         923.75,         903.00,         905.65,         905.65,        5586,       35742.74,     5257700
