







Date, Open, High, Low, Close, Settle Price, NO_CONTRACTS, Turnover(in lacs), OI
25-Sep-2018,       19630.65,       20399.00,       19557.00,       20144.95,       20144.95,         816,        4864.94,      106020
24-Sep-2018,       19980.00,       20134.35,       19360.00,       19682.20,       19682.20,         706,        4174.96,      120630
21-Sep-2018,       20799.95,       20799.95,       19370.45,       20073.90,       20073.90,        1193,        7253.30,      129300
19-Sep-2018,       20823.00,       20880.00,       20260.00,       20698.75,       20698.75,         436,        2702.30,      133080
18-Sep-2018,       20853.50,       21158.95,       20608.30,       20741.70,       20741.70,         613,        3839.33,      135720
17-Sep-2018,       20888.05,       21143.45,       20809.65,       21001.45,       21001.45,         813,        5120.04,      135930
14-Sep-2018,       21120.15,       21380.00,       20891.45,       21177.00,       21177.00,        1030,        6541.23,      133230
12-Sep-2018,       20000.00,       21229.75,       20000.00,       21090.10,       21090.10,        1335,        8416.86,      129120
11-Sep-2018,       20900.05,       21285.85,       20311.20,       20596.75,       20596.75,         860,        5374.04,      126060
10-Sep-2018,       21208.55,       21588.90,       20750.70,       20870.35,       20870.35,         892,        5657.36,      127560
07-Sep-2018,       21285.10,       21680.75,       20804.70,       21504.75,       21504.75,        1212,        7748.87,      130080
06-Sep-2018,       20999.95,       21502.40,       20685.20,       21400.50,       21400.50,        1732,       10967.90,      131070
05-Sep-2018,       20862.85,       21159.25,       20749.95,       20844.05,       20844.05,         986,        6195.54,      126450
04-Sep-2018,       21525.00,       21714.60,       20809.65,       21041.85,       21041.85,        1305,        8310.24,      122370
03-Sep-2018,       22125.75,       22500.70,       21451.00,       21540.35,       21540.35,        1779,       11740.50,      121560
31-Aug-2018,       22175.05,       22573.60,       21757.15,       22153.30,       22153.30,        2087,       13861.28,      119640
30-Aug-2018,       20149.25,       22298.95,       20149.20,       22149.05,       22149.05,        5032,       32374.23,      122460
29-Aug-2018,       18876.50,       20250.00,       18800.00,       20147.45,       20147.45,        2759,       16221.48,       82800
28-Aug-2018,       18652.90,       19192.30,       18652.90,       18952.70,       18952.70,         950,        5404.56,       36630
