







Date, Open, High, Low, Close, Settle Price, NO_CONTRACTS, Turnover(in lacs), OI
25-Sep-2018,         632.50,         658.10,         626.10,         651.00,         651.00,         670,        3419.71,      680000
24-Sep-2018,         639.15,         645.00,         617.60,         635.25,         635.25,         764,        3872.65,      814400
21-Sep-2018,         646.60,         649.25,         620.20,         643.00,         643.00,         781,        3995.18,      914400
19-Sep-2018,         644.35,         652.00,         637.50,         642.30,         642.30,         847,        4364.05,      950400
18-Sep-2018,         642.90,         647.95,         632.00,         642.70,         642.70,         499,        2555.88,     1025600
17-Sep-2018,         637.75,         651.90,         637.75,         645.70,         645.70,         203,        1048.32,     1073600
14-Sep-2018,         648.00,         656.45,         648.00,         653.60,         653.60,         328,        1714.19,     1076000
12-Sep-2018,         640.60,         646.80,         626.80,         644.15,         644.15,         489,        2492.30,     1062400
11-Sep-2018,         651.00,         654.00,         635.10,         638.75,         638.75,         308,        1590.74,     1049600
10-Sep-2018,         664.05,         664.05,         646.70,         649.55,         649.55,         323,        1685.65,     1027200
07-Sep-2018,         673.00,         673.00,         659.20,         667.00,         667.00,        1049,        5587.88,     1035200
06-Sep-2018,         652.70,         670.45,         646.15,         665.50,         665.50,        1086,        5765.00,     1022400
05-Sep-2018,         655.90,         658.25,         636.00,         645.10,         645.10,        1255,        6457.20,     1164000
04-Sep-2018,         676.85,         676.85,         656.00,         660.15,         660.15,         818,        4338.58,     1122400
03-Sep-2018,         696.00,         696.00,         675.50,         676.65,         676.65,         714,        3897.17,     1100000
31-Aug-2018,         700.50,         702.70,         681.70,         693.20,         693.20,         802,        4445.53,     1059200
30-Aug-2018,         694.05,         698.55,         686.50,         696.05,         696.05,        1075,        5970.07,      995200
29-Aug-2018,         676.30,         699.00,         676.25,         692.40,         692.40,         744,        4125.05,      793600
28-Aug-2018,         683.75,         701.05,         677.60,         680.45,         680.45,        1127,        6207.58,      588000
