







Date, Open, High, Low, Close, Settle Price, NO_CONTRACTS, Turnover(in lacs), OI
25-Sep-2018,        4072.00,        4112.80,        3976.75,        4089.95,        4089.95,         693,        4223.27,      280650
24-Sep-2018,        4001.15,        4126.05,        3985.05,        4071.95,        4071.95,         816,        4970.07,      301800
21-Sep-2018,        4102.00,        4191.00,        3961.55,        4042.00,        4042.00,        1378,        8459.20,      347850
19-Sep-2018,        4265.45,        4385.00,        4068.85,        4118.80,        4118.80,        2029,       12918.39,      372600
18-Sep-2018,        4525.00,        4539.30,        4220.65,        4262.55,        4262.55,        2397,       15867.14,      372900
17-Sep-2018,        4236.15,        4674.80,        4221.10,        4516.60,        4516.60,        4247,       28873.59,      352800
14-Sep-2018,        4279.95,        4343.70,        4229.35,        4270.65,        4270.65,         544,        3491.94,      277350
12-Sep-2018,        4210.95,        4314.95,        4195.85,        4285.00,        4285.00,         628,        4016.53,      284100
11-Sep-2018,        4130.75,        4281.95,        4130.75,        4195.85,        4195.85,         579,        3656.28,      282900
10-Sep-2018,        4171.20,        4208.35,        4125.70,        4159.25,        4159.25,         167,        1044.68,      288600
07-Sep-2018,        4031.55,        4205.00,        4031.55,        4188.25,        4188.25,         410,        2564.67,      290100
06-Sep-2018,        4054.65,        4095.00,        4054.65,        4084.90,        4084.90,         549,        3358.82,      287700
05-Sep-2018,        3948.10,        4088.15,        3948.10,        4059.95,        4059.95,         641,        3881.88,      275550
04-Sep-2018,        4123.10,        4143.80,        3921.55,        3980.90,        3980.90,         702,        4255.01,      273450
03-Sep-2018,        4260.00,        4412.90,        4109.20,        4129.90,        4129.90,         779,        4898.68,      266700
31-Aug-2018,        4199.95,        4228.90,        4170.30,        4197.05,        4197.05,         713,        4502.61,      231900
30-Aug-2018,        4227.25,        4227.25,        4183.20,        4208.80,        4208.80,         619,        3901.98,      195900
29-Aug-2018,        4143.90,        4224.00,        4140.00,        4193.50,        4193.50,         888,        5577.79,      150900
28-Aug-2018,        4130.00,        4225.15,        4130.00,        4176.35,        4176.35,         392,        2460.93,       73350
