







Date, Open, High, Low, Close, Settle Price, NO_CONTRACTS, Turnover(in lacs), OI
25-Sep-2018,         529.80,         539.10,         510.05,         522.95,         522.95,        5351,       33635.13,     3103200
24-Sep-2018,         561.25,         564.15,         525.80,         530.15,         530.15,        3945,       25615.58,     4310400
21-Sep-2018,         595.85,         601.45,         536.25,         566.10,         566.10,        5409,       37410.11,     4795200
19-Sep-2018,         602.35,         604.00,         589.10,         591.15,         591.15,        2218,       15892.86,     5398800
18-Sep-2018,         598.00,         607.50,         596.20,         597.50,         597.50,        2390,       17272.29,     5323200
17-Sep-2018,         607.00,         608.80,         596.60,         598.35,         598.35,        2241,       16210.22,     5338800
14-Sep-2018,         608.90,         615.75,         601.55,         614.35,         614.35,        2541,       18591.26,     5256000
12-Sep-2018,         603.15,         608.85,         592.00,         601.85,         601.85,        3477,       25071.15,     5259600
11-Sep-2018,         606.80,         612.85,         600.20,         603.80,         603.80,        3129,       22741.30,     5118000
10-Sep-2018,         610.55,         618.40,         589.45,         600.30,         600.30,        5647,       40951.58,     5288400
07-Sep-2018,         593.50,         614.65,         591.05,         612.55,         612.55,        3946,       28648.84,     5252400
06-Sep-2018,         603.70,         603.70,         582.65,         595.10,         595.10,        3985,       28311.10,     5250000
05-Sep-2018,         607.65,         614.85,         590.00,         597.90,         597.90,        3500,       25181.12,     4906800
04-Sep-2018,         629.00,         631.20,         605.65,         612.50,         612.50,        3720,       27445.29,     4689600
03-Sep-2018,         633.15,         645.90,         627.05,         629.10,         629.10,        3431,       26212.61,     4525200
31-Aug-2018,         631.75,         637.60,         625.35,         631.75,         631.75,        2195,       16624.30,     4527600
30-Aug-2018,         639.85,         641.00,         627.50,         632.10,         632.10,        3085,       23396.81,     4624800
29-Aug-2018,         638.50,         654.80,         634.90,         643.80,         643.80,        3193,       24795.45,     3424800
28-Aug-2018,         641.40,         641.80,         630.20,         638.75,         638.75,        1977,       15061.96,     2565600
